"Title"	"docking score"	"MMGBSA dG Bind"
"ZINC000022998235"	-10.418	-72.316
"ZINC000004731427"	-10.317	-72.310
"ZINC000226366068"	-10.275	-72.297
"ZINC000102745246"	-10.297	-72.295
"ZINC000022627165"	-10.711	-72.292
"ZINC000020861267"	-10.136	-72.277
"ZINC000012025797"	-10.036	-72.272
"ZINC000067843597"	-10.075	-72.271
"ZINC000057709591"	-10.376	-72.264
"ZINC000056936092"	-10.330	-72.264
"ZINC000023865417"	-10.040	-72.256
"ZINC000096335959"	-10.354	-72.252
"ZINC000022028047"	-10.072	-72.250
"ZINC000000856933"	-10.028	-72.248
"ZINC000225184887"	-10.668	-72.246
"ZINC000067559342"	-10.112	-72.245
"ZINC000004106343"	-10.151	-72.242
"ZINC000409410154"	-10.172	-72.240
"ZINC000102927298"	-10.172	-72.235
"ZINC000023134655"	-10.048	-72.234
"ZINC000002361721"	-10.000	-72.231
"ZINC000031903559"	-10.400	-72.230
"ZINC000004451079"	-10.006	-72.230
"ZINC000004784335"	-10.094	-72.219
"ZINC000032622067"	-10.588	-72.219
"ZINC000004544061"	-10.941	-72.216
"ZINC000004062678"	-10.065	-72.212
"ZINC000012382451"	-10.147	-72.204
"ZINC000017058666"	-10.089	-72.199
"ZINC000004713186"	-10.089	-72.199
"ZINC000252493894"	-10.595	-72.198
"ZINC000072161903"	-10.107	-72.192
"ZINC000020725272"	-10.176	-72.186
"ZINC000022627294"	-11.016	-72.179
"ZINC000002514744"	-10.407	-72.173
"ZINC000010112082"	-10.240	-72.171
"ZINC000205949754"	-10.567	-72.159
"ZINC000020065566"	-11.025	-72.154
"ZINC000022627209"	-10.083	-72.147
"ZINC000004062588"	-10.067	-72.135
"ZINC000024687339"	-10.141	-72.131
"ZINC000225859712"	-10.404	-72.130
"ZINC000205694327"	-10.067	-72.125
"ZINC000032284780"	-10.432	-72.114
"ZINC000001367230"	-10.052	-72.103
"ZINC000005521741"	-10.125	-72.102
"ZINC000004100475"	-10.316	-72.100
"ZINC000035616168"	-10.203	-72.097
"ZINC000009967545"	-10.442	-72.096
"ZINC000022998571"	-10.279	-72.095
"ZINC000585169058"	-10.008	-72.086
"ZINC000023156836"	-10.116	-72.082
"ZINC000000035077"	-10.205	-72.081
"ZINC000057489692"	-10.609	-72.076
"ZINC000077298748"	-10.048	-72.068
"ZINC000005215911"	-10.548	-72.062
"ZINC000000846455"	-10.298	-72.038
"ZINC000009072736"	-10.616	-72.030
"ZINC000000956883"	-10.299	-72.019
"ZINC000257310516"	-10.286	-72.018
"ZINC000023135622"	-10.408	-72.014
"ZINC000019286485"	-10.362	-72.007
"ZINC000009333805"	-10.344	-71.997
"ZINC000102892919"	-10.547	-71.989
"ZINC000009217680"	-10.610	-71.988
"ZINC000001205559"	-10.263	-71.981
"ZINC000224335740"	-10.835	-71.975
"ZINC000091636234"	-10.555	-71.969
"ZINC000216950952"	-10.087	-71.968
"ZINC000016837482"	-10.270	-71.956
"ZINC000001391666"	-10.052	-71.955
"ZINC000016525654"	-10.236	-71.952
"ZINC000011662194"	-10.050	-71.948
"ZINC000009412957"	-10.385	-71.945
"ZINC000102751721"	-10.133	-71.937
"ZINC000009569567"	-10.237	-71.920
"ZINC000253399992"	-11.327	-71.913
"ZINC000058345067"	-10.224	-71.898
"ZINC000096232804"	-11.010	-71.895
"ZINC000012162013"	-10.261	-71.894
"ZINC000256047527"	-10.063	-71.892
"ZINC000005240106"	-10.295	-71.878
"ZINC000006275663"	-11.008	-71.878
"ZINC000067335318"	-10.190	-71.864
"ZINC000071746990"	-10.134	-71.854
"ZINC000002493449"	-10.417	-71.849
"ZINC001775978556"	-11.622	-71.842
"ZINC000003063642"	-10.338	-71.838
"ZINC000067209317"	-10.888	-71.831
"ZINC000005004355"	-10.245	-71.829
"ZINC000224644147"	-10.273	-71.826
"ZINC000604404642"	-10.602	-71.819
"ZINC000102743614"	-10.557	-71.795
"ZINC000004062671"	-10.505	-71.793
"ZINC000008977301"	-10.051	-71.791
"ZINC000085651280"	-10.364	-71.790
"ZINC000426546037"	-10.722	-71.788
"ZINC000000779413"	-10.510	-71.785
"ZINC000032957818"	-10.081	-71.778
"ZINC000226366085"	-10.600	-71.774
"ZINC000016490358"	-10.167	-71.761
"ZINC000013691283"	-10.123	-71.760
"ZINC000015421175"	-10.339	-71.760
"ZINC000022854824"	-11.419	-71.756
"ZINC000013674167"	-10.097	-71.752
"ZINC000032777041"	-10.246	-71.748
"ZINC000010157696"	-10.948	-71.747
"ZINC000005054825"	-10.064	-71.741
"ZINC000013149113"	-11.061	-71.739
"ZINC000071758813"	-10.395	-71.739
"ZINC000010394978"	-10.529	-71.733
"ZINC000067649512"	-10.090	-71.728
"ZINC000101081607"	-10.028	-71.724
"ZINC000010460862"	-10.283	-71.722
"ZINC000257272851"	-10.457	-71.710
"ZINC000008470640"	-10.215	-71.708
"ZINC000016477160"	-10.066	-71.707
"ZINC000004555044"	-10.263	-71.699
"ZINC000019742140"	-11.775	-71.696
"ZINC000048441256"	-10.128	-71.694
"ZINC000019682084"	-10.211	-71.691
"ZINC000009288882"	-10.064	-71.691
"ZINC000010157695"	-10.110	-71.686
"ZINC000000990057"	-10.623	-71.684
"ZINC000008438656"	-10.451	-71.683
"ZINC000019217515"	-10.064	-71.673
"ZINC000016964234"	-10.465	-71.671
"ZINC000000982031"	-10.031	-71.668
"ZINC000032610518"	-10.667	-71.663
"ZINC000057487569"	-10.917	-71.663
"ZINC000022998601"	-10.557	-71.661
"ZINC000218740318"	-10.159	-71.657
"ZINC000051357449"	-10.087	-71.650
"ZINC000014201057"	-10.274	-71.650
"ZINC000015773718"	-10.735	-71.650
"ZINC000012608772"	-10.426	-71.649
"ZINC000012781724"	-10.007	-71.647
"ZINC000008608655"	-10.227	-71.647
"ZINC000005027846"	-10.637	-71.643
"ZINC000220243845"	-10.026	-71.637
"ZINC000024608069"	-10.838	-71.634
"ZINC000036724673"	-10.465	-71.630
"ZINC000013083161"	-10.514	-71.625
"ZINC000102491166"	-10.487	-71.622
"ZINC000000183897"	-10.129	-71.622
"ZINC000096240118"	-10.021	-71.619
"ZINC000010187806"	-10.593	-71.610
"ZINC000022998567"	-10.265	-71.610
"ZINC000016606917"	-10.140	-71.602
"ZINC000004946915"	-10.354	-71.589
"ZINC000036237438"	-10.217	-71.586
"ZINC000225198170"	-10.174	-71.585
"ZINC000057487565"	-10.741	-71.582
"ZINC000021782978"	-10.959	-71.581
"ZINC000008920815"	-10.410	-71.553
"ZINC000012222743"	-10.000	-71.551
"ZINC000009176489"	-10.119	-71.551
"ZINC000011859585"	-10.850	-71.550
"ZINC000100326545"	-10.233	-71.550
"ZINC000032966561"	-10.686	-71.539
"ZINC000005036953"	-10.220	-71.535
"ZINC000820569507"	-10.138	-71.523
"ZINC000040485639"	-10.539	-71.522
"ZINC000604418588"	-10.490	-71.520
"ZINC000100138711"	-10.162	-71.519
"ZINC000223499124"	-11.074	-71.516
"ZINC000216806978"	-10.073	-71.515
"ZINC000008743856"	-10.347	-71.514
"ZINC000260834522"	-10.331	-71.507
"ZINC000036690171"	-10.660	-71.503
"ZINC000036883805"	-10.009	-71.491
"ZINC000012879586"	-10.152	-71.491
"ZINC000020368340"	-10.414	-71.490
"ZINC000225241160"	-10.033	-71.488
"ZINC000036357773"	-10.204	-71.488
"ZINC000006189054"	-10.026	-71.483
"ZINC000082146330"	-10.000	-71.482
"ZINC000096266813"	-10.060	-71.478
"ZINC000524731495"	-10.538	-71.473
"ZINC000224686647"	-10.507	-71.471
"ZINC000009491110"	-10.631	-71.461
"ZINC000035868788"	-10.454	-71.459
"ZINC000009433763"	-10.779	-71.441
"ZINC000022237055"	-10.504	-71.438
"ZINC000002840734"	-10.202	-71.431
"ZINC001506406364"	-10.666	-71.420
"ZINC000252484223"	-10.287	-71.418
"ZINC000408847821"	-10.483	-71.418
"ZINC000604419785"	-10.828	-71.417
"ZINC000036049525"	-10.294	-71.414
"ZINC000012089684"	-10.351	-71.410
"ZINC000019720161"	-11.316	-71.410
"ZINC000072389772"	-10.156	-71.406
"ZINC000012574401"	-10.368	-71.388
"ZINC000057487521"	-10.175	-71.376
"ZINC000257300009"	-10.342	-71.364
"ZINC000009008736"	-10.594	-71.363
"ZINC000225548875"	-10.257	-71.353
"ZINC000409127442"	-10.447	-71.332
"ZINC000021801917"	-10.841	-71.328
"ZINC000009477206"	-10.027	-71.323
"ZINC000091381868"	-10.261	-71.309
"ZINC000071602734"	-10.968	-71.308
"ZINC000008926270"	-10.810	-71.295
"ZINC000003341252"	-10.534	-71.293
"ZINC000014968781"	-10.059	-71.284
"ZINC000016964356"	-10.224	-71.283
"ZINC000072481652"	-10.155	-71.282
"ZINC000006445676"	-10.325	-71.279
"ZINC000102751908"	-10.131	-71.276
"ZINC000006550011"	-10.251	-71.268
"ZINC000008484533"	-10.344	-71.262
"ZINC000012716528"	-10.234	-71.257
"ZINC000013083190"	-10.859	-71.249
"ZINC000102751604"	-10.319	-71.243
"ZINC000005050480"	-10.420	-71.240
"ZINC000019762937"	-10.723	-71.239
"ZINC000247951178"	-10.072	-71.233
"ZINC000043277836"	-10.581	-71.202
"ZINC000247824339"	-10.561	-71.199
"ZINC000030854323"	-10.262	-71.196
"ZINC000009224207"	-10.723	-71.194
"ZINC000009050075"	-10.265	-71.190
"ZINC000001051155"	-10.020	-71.189
"ZINC000020293750"	-10.012	-71.173
"ZINC000004676112"	-10.217	-71.169
"ZINC000006630471"	-10.318	-71.166
"ZINC000299790770"	-10.308	-71.163
"ZINC000096118423"	-11.024	-71.156
"ZINC000426490579"	-10.608	-71.151
"ZINC000000780152"	-10.531	-71.151
"ZINC000095472996"	-10.627	-71.135
"ZINC000408974589"	-10.077	-71.129
"ZINC000016740581"	-10.397	-71.125
"ZINC000060331527"	-10.120	-71.121
"ZINC000091323628"	-10.339	-71.120
"ZINC000028227484"	-10.283	-71.118
"ZINC000585291183"	-10.129	-71.111
"ZINC000096378045"	-10.216	-71.109
"ZINC000019291266"	-10.136	-71.103
"ZINC000004849138"	-10.906	-71.086
"ZINC000008613624"	-10.054	-71.080
"ZINC000102601448"	-10.636	-71.078
"ZINC000071119415"	-10.211	-71.073
"ZINC000017197795"	-10.016	-71.060
"ZINC000001157903"	-10.479	-71.054
"ZINC000030857248"	-10.065	-71.029
"ZINC000036618577"	-10.074	-71.026
"ZINC000008612592"	-11.362	-71.025
"ZINC000004942262"	-10.008	-71.018
"ZINC000005561353"	-10.225	-71.016
"ZINC000020033226"	-10.792	-71.012
"ZINC000057709604"	-10.163	-71.007
"ZINC000225701779"	-10.367	-70.990
"ZINC000019345339"	-10.159	-70.983
"ZINC000001088244"	-10.511	-70.975
"ZINC000102369182"	-10.437	-70.962
"ZINC000077298747"	-10.407	-70.961
"ZINC000012411674"	-10.173	-70.957
"ZINC001529113778"	-10.607	-70.956
"ZINC000032501880"	-10.830	-70.955
"ZINC000085651617"	-10.321	-70.946
"ZINC000001116492"	-10.083	-70.944
"ZINC000169571866"	-10.169	-70.942
"ZINC000002515300"	-10.392	-70.942
"ZINC000057427065"	-10.174	-70.942
"ZINC000102747615"	-10.965	-70.940
"ZINC000102885611"	-10.336	-70.920
"ZINC000043277725"	-10.019	-70.918
"ZINC000001273571"	-10.056	-70.901
"ZINC000009142720"	-10.003	-70.888
"ZINC000000907826"	-10.089	-70.883
"ZINC000020756409"	-11.058	-70.883
"ZINC000004911227"	-10.434	-70.875
"ZINC000000213190"	-10.016	-70.865
"ZINC000014155751"	-10.042	-70.863
"ZINC000019217421"	-10.467	-70.860
"ZINC000006811729"	-10.819	-70.854
"ZINC000012940948"	-10.050	-70.840
"ZINC000102537157"	-10.207	-70.835
"ZINC000049003802"	-10.693	-70.830
"ZINC000009191333"	-10.164	-70.825
"ZINC000003894507"	-10.084	-70.820
"ZINC001704337970"	-10.764	-70.813
"ZINC000022852976"	-10.154	-70.783
"ZINC000245238483"	-10.172	-70.782
"ZINC000102608303"	-10.560	-70.780
"ZINC000020095472"	-10.016	-70.773
"ZINC000013145489"	-10.252	-70.746
"ZINC000063868291"	-10.334	-70.733
"ZINC000072346268"	-10.036	-70.724
"ZINC000067603573"	-10.130	-70.724
"ZINC000252495922"	-10.066	-70.723
"ZINC000019923876"	-10.036	-70.717
"ZINC000022998327"	-10.278	-70.715
"ZINC000426534048"	-10.582	-70.713
"ZINC000071767967"	-10.031	-70.712
"ZINC000077291818"	-10.676	-70.709
"ZINC000000862244"	-10.076	-70.709
"ZINC000170625263"	-10.399	-70.707
"ZINC000020533366"	-10.322	-70.705
"ZINC000012729858"	-10.195	-70.687
"ZINC000102522977"	-10.413	-70.683
"ZINC000072402262"	-10.254	-70.681
"ZINC000059687825"	-10.493	-70.677
"ZINC000426372524"	-10.196	-70.677
"ZINC000100750006"	-11.025	-70.673
"ZINC000102737192"	-10.199	-70.672
"ZINC000071498744"	-10.415	-70.668
"ZINC000008976936"	-10.084	-70.657
"ZINC000068713106"	-10.177	-70.643
"ZINC000003311822"	-10.370	-70.638
"ZINC000009141950"	-10.003	-70.632
"ZINC000009067694"	-10.250	-70.631
"ZINC000102928145"	-10.179	-70.624
"ZINC000018275801"	-11.245	-70.618
"ZINC000004062591"	-10.285	-70.615
"ZINC000035673355"	-10.358	-70.578
"ZINC000019740184"	-10.102	-70.570
"ZINC000245309806"	-10.680	-70.568
"ZINC000000895721"	-10.070	-70.563
"ZINC000105359051"	-10.125	-70.543
"ZINC000254304136"	-10.125	-70.543
"ZINC000004775766"	-10.149	-70.533
"ZINC000006756665"	-10.227	-70.530
"ZINC000257240964"	-10.194	-70.519
"ZINC000008922046"	-10.689	-70.519
"ZINC000010157704"	-10.264	-70.499
"ZINC000225541519"	-11.220	-70.498
"ZINC000001353537"	-10.087	-70.469
"ZINC000003250179"	-11.125	-70.463
"ZINC000003323195"	-10.463	-70.450
"ZINC000003544751"	-10.930	-70.448
"ZINC000040478863"	-10.066	-70.431
"ZINC000243932107"	-10.160	-70.426
"ZINC000002622212"	-10.129	-70.423
"ZINC000095355548"	-10.542	-70.415
"ZINC000019341763"	-10.712	-70.413
"ZINC000058157692"	-10.052	-70.403
"ZINC000071523916"	-10.148	-70.402
"ZINC000952988137"	-10.387	-70.396
"ZINC000038839707"	-10.196	-70.378
"ZINC000033129727"	-10.169	-70.360
"ZINC000102377735"	-10.229	-70.352
"ZINC000010187797"	-10.689	-70.348
"ZINC000019808923"	-10.145	-70.346
"ZINC000019568543"	-10.178	-70.344
"ZINC000011839063"	-10.176	-70.333
"ZINC000020057641"	-10.174	-70.329
"ZINC000102931913"	-10.442	-70.306
"ZINC000013038565"	-10.241	-70.302
"ZINC000005642598"	-10.134	-70.281
"ZINC000015867727"	-10.058	-70.271
"ZINC000015109522"	-10.008	-70.255
"ZINC000102369157"	-10.602	-70.249
"ZINC000009170657"	-10.307	-70.236
"ZINC000020101582"	-10.374	-70.227
"ZINC000012593224"	-10.358	-70.220
"ZINC000102588010"	-10.363	-70.199
"ZINC000408972099"	-10.044	-70.182
"ZINC000023937177"	-10.009	-70.174
"ZINC000016236695"	-10.191	-70.167
"ZINC000222618440"	-10.623	-70.167
"ZINC000408811914"	-10.215	-70.148
"ZINC000029292643"	-10.415	-70.135
"ZINC000011691609"	-10.557	-70.135
"ZINC000102708406"	-10.116	-70.124
"ZINC000024204399"	-10.054	-70.123
"ZINC000033175317"	-10.558	-70.122
"ZINC000071639745"	-10.021	-70.118
"ZINC000426662358"	-10.181	-70.116
"ZINC000257343789"	-10.210	-70.115
"ZINC000104827729"	-10.603	-70.108
"ZINC000102931758"	-10.245	-70.107
"ZINC000032934757"	-10.205	-70.105
"ZINC000011910987"	-10.182	-70.086
"ZINC000032893376"	-10.488	-70.081
"ZINC000056999886"	-10.429	-70.080
"ZINC000102876209"	-10.622	-70.080
"ZINC000004784040"	-10.737	-70.075
"ZINC000100534717"	-10.383	-70.074
"ZINC000022626811"	-10.180	-70.061
"ZINC000101288010"	-10.336	-70.061
"ZINC000009135543"	-10.994	-70.058
"ZINC000009667323"	-10.826	-70.054
"ZINC000051319597"	-10.087	-70.049
"ZINC000009375053"	-10.034	-70.044
"ZINC000008898994"	-10.215	-70.042
"ZINC000008988031"	-10.496	-70.041
"ZINC001775974871"	-10.259	-70.036
"ZINC000000959170"	-10.128	-70.028
"ZINC000001425806"	-10.605	-70.025
"ZINC000013364924"	-10.520	-70.022
"ZINC000023337934"	-10.224	-70.012
"ZINC000102515414"	-10.808	-70.007
"ZINC000032868680"	-10.748	-70.003
"ZINC000253401897"	-11.051	-69.999
"ZINC000054290397"	-11.828	-69.990
"ZINC000017440267"	-10.205	-69.986
"ZINC000020309566"	-10.507	-69.986
"ZINC000008760869"	-10.028	-69.980
"ZINC000888104240"	-10.067	-69.975
"ZINC000009261114"	-10.084	-69.971
"ZINC000252527708"	-10.752	-69.965
"ZINC000061721532"	-10.134	-69.933
"ZINC000019898492"	-10.138	-69.929
"ZINC000247921671"	-10.175	-69.929
"ZINC000002544949"	-10.527	-69.928
"ZINC000000602062"	-10.073	-69.924
"ZINC000227143324"	-10.012	-69.910
"ZINC000020743545"	-10.001	-69.894
"ZINC000019714391"	-10.606	-69.888
"ZINC000010451401"	-10.110	-69.886
"ZINC000012439464"	-10.146	-69.880
"ZINC000091535348"	-10.074	-69.879
"ZINC000017200920"	-10.357	-69.878
"ZINC000102506250"	-10.668	-69.874
"ZINC000100147096"	-10.370	-69.874
"ZINC000002093632"	-10.286	-69.870
"ZINC000072477967"	-10.103	-69.867
"ZINC000409021024"	-10.032	-69.861
"ZINC000000783432"	-10.106	-69.861
"ZINC000023157858"	-11.140	-69.858
"ZINC000225243141"	-10.260	-69.854
"ZINC000015674361"	-10.003	-69.851
"ZINC000012679467"	-10.061	-69.842
"ZINC000022852097"	-10.010	-69.842
"ZINC000006789574"	-10.179	-69.835
"ZINC000095478204"	-10.106	-69.813
"ZINC000102369095"	-10.366	-69.810
"ZINC000011691591"	-10.133	-69.808
"ZINC000011691633"	-10.039	-69.805
"ZINC000102691464"	-10.394	-69.805
"ZINC000102737822"	-10.560	-69.803
"ZINC000012609634"	-10.101	-69.786
"ZINC000019342502"	-10.350	-69.784
"ZINC000102741733"	-11.383	-69.783
"ZINC000005451024"	-10.071	-69.780
"ZINC000001150493"	-10.496	-69.768
"ZINC000035944407"	-10.379	-69.766
"ZINC000000647236"	-10.823	-69.766
"ZINC000055343344"	-10.592	-69.762
"ZINC000023108717"	-10.040	-69.741
"ZINC000015858292"	-10.997	-69.740
"ZINC000019341779"	-10.091	-69.737
"ZINC000008920938"	-10.418	-69.728
"ZINC000022854069"	-10.785	-69.718
"ZINC000058871695"	-10.417	-69.714
"ZINC000022997499"	-10.499	-69.713
"ZINC000227142755"	-10.002	-69.713
"ZINC000257201879"	-10.112	-69.710
"ZINC000012398936"	-10.386	-69.702
"ZINC000011843765"	-10.151	-69.696
"ZINC000019564768"	-10.154	-69.674
"ZINC000101075641"	-10.199	-69.674
"ZINC000023157100"	-10.089	-69.671
"ZINC000008715852"	-10.198	-69.670
"ZINC000102893915"	-10.175	-69.658
"ZINC000019739405"	-10.307	-69.658
"ZINC000102621887"	-10.709	-69.643
"ZINC000019584307"	-10.038	-69.625
"ZINC000227142993"	-10.009	-69.617
"ZINC000102570396"	-10.419	-69.614
"ZINC000108800814"	-10.154	-69.610
"ZINC000022998599"	-10.378	-69.599
"ZINC000524733749"	-10.512	-69.598
"ZINC000012242595"	-10.723	-69.596
"ZINC000096117886"	-10.563	-69.594
"ZINC000035289278"	-10.208	-69.576
"ZINC000100981356"	-10.149	-69.570
"ZINC000224294922"	-10.076	-69.565
"ZINC000001112751"	-10.128	-69.543
"ZINC000003007740"	-10.337	-69.538
"ZINC000022024815"	-10.321	-69.529
"ZINC000001211946"	-10.972	-69.528
"ZINC000013121376"	-10.329	-69.528
"ZINC000067726000"	-10.523	-69.502
"ZINC000040287451"	-10.128	-69.500
"ZINC000096118342"	-10.869	-69.491
"ZINC000101287458"	-10.391	-69.470
"ZINC000055401838"	-10.230	-69.459
"ZINC000002514576"	-10.326	-69.457
"ZINC000036615992"	-10.273	-69.450
"ZINC000082096281"	-10.734	-69.444
"ZINC000216748176"	-10.274	-69.438
"ZINC000019927934"	-10.139	-69.437
"ZINC000009386168"	-10.850	-69.434
"ZINC000306134363"	-11.097	-69.430
"ZINC000102864321"	-10.014	-69.428
"ZINC000000915133"	-10.650	-69.427
"ZINC000102883507"	-10.446	-69.416
"ZINC000239212568"	-10.022	-69.403
"ZINC000004062443"	-10.306	-69.397
"ZINC000009926041"	-10.325	-69.368
"ZINC000006949731"	-10.012	-69.362
"ZINC000001576539"	-10.003	-69.350
"ZINC000003364054"	-10.850	-69.349
"ZINC000005584044"	-10.044	-69.334
"ZINC000102746453"	-10.237	-69.333
"ZINC000012257889"	-10.373	-69.329
"ZINC000626512031"	-10.994	-69.321
"ZINC000012220423"	-10.383	-69.308
"ZINC000102368791"	-10.466	-69.307
"ZINC000072341359"	-10.069	-69.305
"ZINC000102872295"	-10.145	-69.303
"ZINC000095477616"	-10.330	-69.292
"ZINC000009268299"	-10.490	-69.290
"ZINC000006623792"	-10.701	-69.287
"ZINC000004412743"	-10.205	-69.286
"ZINC000095479941"	-10.736	-69.283
"ZINC000408852277"	-10.388	-69.273
"ZINC000002854520"	-10.174	-69.260
"ZINC000003492518"	-10.008	-69.260
"ZINC000019843098"	-10.045	-69.259
"ZINC000096222009"	-10.008	-69.242
"ZINC000004932975"	-10.266	-69.239
"ZINC000022855091"	-10.128	-69.239
"ZINC000019375579"	-10.381	-69.228
"ZINC000002859139"	-10.362	-69.222
"ZINC000012337019"	-10.564	-69.218
"ZINC000051318946"	-10.048	-69.215
"ZINC000225549232"	-10.326	-69.215
"ZINC001529154102"	-10.106	-69.204
"ZINC000261366035"	-10.447	-69.197
"ZINC000023873034"	-10.151	-69.189
"ZINC000019566880"	-10.009	-69.184
"ZINC000100247784"	-10.251	-69.181
"ZINC000575613248"	-10.324	-69.181
"ZINC000604405027"	-10.204	-69.167
"ZINC000033086784"	-10.074	-69.156
"ZINC000020677916"	-10.259	-69.148
"ZINC000223872699"	-10.232	-69.147
"ZINC000004571144"	-10.422	-69.144
"ZINC000000895650"	-10.653	-69.142
"ZINC000009713821"	-10.206	-69.139
"ZINC000012256876"	-10.019	-69.104
"ZINC000033284466"	-10.353	-69.101
"ZINC000022627390"	-10.717	-69.099
"ZINC000408667635"	-10.083	-69.099
"ZINC000019116920"	-10.174	-69.093
"ZINC000022853067"	-10.033	-69.089
"ZINC000022056276"	-10.084	-69.076
"ZINC000005516233"	-10.329	-69.060
"ZINC000005253762"	-10.856	-69.009
"ZINC000102859560"	-10.764	-68.998
"ZINC000004651490"	-10.293	-68.998
"ZINC000001088882"	-10.549	-68.997
"ZINC000019571053"	-10.140	-68.994
"ZINC000008919133"	-10.614	-68.984
"ZINC000019758000"	-10.542	-68.983
"ZINC000097578785"	-10.346	-68.973
"ZINC000036773830"	-10.763	-68.937
"ZINC000010394981"	-10.992	-68.933
"ZINC000020050762"	-10.274	-68.909
"ZINC000038897728"	-10.056	-68.899
"ZINC000952985264"	-10.014	-68.899
"ZINC000100138422"	-10.625	-68.880
"ZINC000004840209"	-10.098	-68.871
"ZINC000019836366"	-10.233	-68.868
"ZINC000033808213"	-10.136	-68.866
"ZINC000008581565"	-10.441	-68.858
"ZINC000013686163"	-10.065	-68.856
"ZINC000019990953"	-10.527	-68.851
"ZINC000100362606"	-10.399	-68.841
"ZINC000328901273"	-10.052	-68.828
"ZINC000012293362"	-10.594	-68.826
"ZINC000001424840"	-10.893	-68.822
"ZINC000260565719"	-10.378	-68.820
"ZINC000585289415"	-10.784	-68.819
"ZINC000041077385"	-10.180	-68.819
"ZINC000426515534"	-10.623	-68.816
"ZINC000217360253"	-10.042	-68.804
"ZINC000036704534"	-10.304	-68.789
"ZINC000009970961"	-10.734	-68.788
"ZINC000057488881"	-10.030	-68.751
"ZINC000409100681"	-10.120	-68.749
"ZINC000102739181"	-10.191	-68.748
"ZINC000071289067"	-11.127	-68.744
"ZINC000224824040"	-10.124	-68.734
"ZINC000015841773"	-10.251	-68.711
"ZINC000015019019"	-10.236	-68.710
"ZINC000019524851"	-10.154	-68.706
"ZINC000022854038"	-10.594	-68.705
"ZINC000020685744"	-10.410	-68.698
"ZINC000019743911"	-10.081	-68.698
"ZINC000023299313"	-10.562	-68.686
"ZINC000102874305"	-10.317	-68.682
"ZINC000006128167"	-10.346	-68.672
"ZINC000102528602"	-10.358	-68.670
"ZINC000426401622"	-10.535	-68.640
"ZINC000224759742"	-10.265	-68.633
"ZINC000102865002"	-10.010	-68.626
"ZINC000019220015"	-10.122	-68.624
"ZINC000822416758"	-10.416	-68.618
"ZINC000007342524"	-10.146	-68.605
"ZINC000013649276"	-10.021	-68.602
"ZINC000005060788"	-10.141	-68.601
"ZINC000019345341"	-10.032	-68.583
"ZINC000040018208"	-10.140	-68.580
"ZINC000013451284"	-10.595	-68.577
"ZINC000409296308"	-10.117	-68.571
"ZINC000426500402"	-10.148	-68.568
"ZINC000009519422"	-10.369	-68.564
"ZINC000102368878"	-10.436	-68.562
"ZINC000016675825"	-10.357	-68.561
"ZINC000019645918"	-10.469	-68.556
"ZINC000426372525"	-10.690	-68.555
"ZINC000022855222"	-10.019	-68.538
"ZINC000022626575"	-10.632	-68.537
"ZINC000012432988"	-10.216	-68.534
"ZINC000009275459"	-10.280	-68.534
"ZINC000016690054"	-10.231	-68.530
"ZINC000001033712"	-10.143	-68.518
"ZINC000032953358"	-10.243	-68.507
"ZINC000071416809"	-10.013	-68.482
"ZINC000013129919"	-10.056	-68.475
"ZINC000020308598"	-10.077	-68.459
"ZINC000009340377"	-10.426	-68.452
"ZINC000020131786"	-10.298	-68.448
"ZINC000006268958"	-10.046	-68.429
"ZINC000020726730"	-11.499	-68.416
"ZINC001772804484"	-10.211	-68.415
"ZINC000013574380"	-10.220	-68.407
"ZINC000012751890"	-10.518	-68.405
"ZINC000104178754"	-10.074	-68.360
"ZINC000222628045"	-10.033	-68.343
"ZINC000827857670"	-10.008	-68.335
"ZINC000032997219"	-10.270	-68.324
"ZINC000008919037"	-10.203	-68.322
"ZINC000004744629"	-10.613	-68.321
"ZINC000040312888"	-10.747	-68.303
"ZINC000004365694"	-10.422	-68.284
"ZINC000575621565"	-10.119	-68.283
"ZINC000102879571"	-10.182	-68.275
"ZINC000224830490"	-10.702	-68.274
"ZINC000072439038"	-10.087	-68.258
"ZINC000102700274"	-10.237	-68.248
"ZINC000035481806"	-11.078	-68.246
"ZINC000002763510"	-10.004	-68.242
"ZINC000000457912"	-10.126	-68.227
"ZINC000008715831"	-10.115	-68.221
"ZINC000096118601"	-10.113	-68.221
"ZINC000013072103"	-10.008	-68.215
"ZINC000067756457"	-10.067	-68.211
"ZINC001776111693"	-10.821	-68.204
"ZINC000012088416"	-10.529	-68.182
"ZINC001775970383"	-10.507	-68.166
"ZINC000004014604"	-10.196	-68.145
"ZINC000221166055"	-10.314	-68.144
"ZINC000001094684"	-10.587	-68.130
"ZINC000001233744"	-10.102	-68.130
"ZINC000023990265"	-10.987	-68.127
"ZINC000224707959"	-10.132	-68.125
"ZINC000002489454"	-10.303	-68.124
"ZINC000004555380"	-10.109	-68.114
"ZINC000022627161"	-11.208	-68.112
"ZINC000022854986"	-11.715	-68.111
"ZINC000076073143"	-10.152	-68.102
"ZINC000020603266"	-10.529	-68.095
"ZINC000226361496"	-10.108	-68.095
"ZINC000000387045"	-10.152	-68.094
"ZINC000057509158"	-10.041	-68.090
"ZINC000604405944"	-10.960	-68.078
"ZINC000006908993"	-10.053	-68.069
"ZINC000036357592"	-10.130	-68.069
