"Title"	"docking score"	"MMGBSA dG Bind"
"ZINC000039442962"	-11.170	-60.822
"ZINC000020293750"	-10.031	-60.816
"ZINC000003015518"	-10.102	-60.798
"ZINC000663123460"	-10.053	-60.778
"ZINC000079188772"	-10.887	-60.759
"ZINC000102771158"	-10.223	-60.755
"ZINC000016651295"	-10.733	-60.754
"ZINC000049404854"	-10.023	-60.749
"ZINC000016228045"	-10.317	-60.748
"ZINC000004217274"	-10.836	-60.747
"ZINC000057222970"	-10.452	-60.738
"ZINC000033115976"	-10.700	-60.718
"ZINC000012444369"	-10.495	-60.711
"ZINC000004540538"	-10.874	-60.655
"ZINC000041124386"	-10.389	-60.635
"ZINC000032975674"	-10.415	-60.587
"ZINC000027745299"	-10.707	-60.538
"ZINC000072174188"	-10.119	-60.510
"ZINC000009926234"	-10.092	-60.497
"ZINC000019691719"	-10.085	-60.492
"ZINC000016890725"	-10.081	-60.468
"ZINC000079483225"	-10.044	-60.452
"ZINC000020742638"	-10.092	-60.451
"ZINC000020519351"	-10.062	-60.421
"ZINC000004453276"	-10.995	-60.395
"ZINC000013083202"	-10.142	-60.393
"ZINC001775981442"	-10.498	-60.391
"ZINC001775978556"	-10.006	-60.363
"ZINC000035334317"	-10.679	-60.330
"ZINC000077299887"	-10.173	-60.298
"ZINC000022236736"	-10.086	-60.229
"ZINC000180165454"	-10.089	-60.210
"ZINC000952964328"	-10.360	-60.206
"ZINC000003007737"	-10.187	-60.196
"ZINC000017026008"	-10.074	-60.163
"ZINC000408565815"	-10.649	-60.153
"ZINC000009320972"	-10.678	-60.150
"ZINC000102502356"	-10.065	-60.147
"ZINC000223185706"	-10.106	-60.131
"ZINC000299793487"	-10.420	-60.112
"ZINC000102541636"	-10.094	-60.050
"ZINC000016381823"	-10.029	-60.036
"ZINC000015858292"	-10.536	-60.035
"ZINC000095387005"	-10.443	-60.024
"ZINC000013083543"	-10.053	-60.009
"ZINC000100137816"	-10.082	-60.005
"ZINC000098211395"	-10.394	-59.968
"ZINC000002867265"	-10.088	-59.964
"ZINC000005274275"	-10.003	-59.962
"ZINC000102437676"	-10.312	-59.936
"ZINC000009519422"	-10.009	-59.915
"ZINC000013986751"	-10.556	-59.903
"ZINC000100566711"	-10.085	-59.896
"ZINC000020065052"	-10.231	-59.879
"ZINC000022609626"	-10.064	-59.878
"ZINC000004062443"	-10.052	-59.871
"ZINC000001550957"	-10.399	-59.869
"ZINC000016839628"	-10.450	-59.842
"ZINC000008394872"	-10.027	-59.817
"ZINC000012094400"	-10.724	-59.810
"ZINC000013727761"	-10.050	-59.800
"ZINC000002237811"	-10.004	-59.786
"ZINC000005360967"	-10.342	-59.781
"ZINC000057775196"	-10.281	-59.773
"ZINC000004911319"	-10.242	-59.763
"ZINC000019923508"	-10.123	-59.737
"ZINC000247886136"	-10.225	-59.716
"ZINC001506412257"	-10.181	-59.683
"ZINC000225428158"	-10.517	-59.661
"ZINC000039335233"	-10.413	-59.645
"ZINC000030659941"	-10.153	-59.640
"ZINC000001352184"	-10.194	-59.635
"ZINC000409177147"	-10.431	-59.634
"ZINC000002964424"	-10.634	-59.626
"ZINC001506423441"	-10.160	-59.615
"ZINC000008705256"	-10.533	-59.606
"ZINC000033026046"	-10.155	-59.570
"ZINC001776111800"	-10.054	-59.570
"ZINC000002093632"	-10.047	-59.558
"ZINC000015858467"	-10.257	-59.527
"ZINC000020051328"	-10.152	-59.501
"ZINC000019789942"	-10.067	-59.465
"ZINC000096267169"	-10.030	-59.455
"ZINC001776111956"	-10.491	-59.448
"ZINC001081803621"	-10.238	-59.447
"ZINC000013583004"	-10.116	-59.439
"ZINC000012820228"	-10.043	-59.413
"ZINC000020309486"	-10.125	-59.402
"ZINC000035325155"	-10.003	-59.375
"ZINC000012911594"	-10.140	-59.375
"ZINC000008691846"	-10.498	-59.362
"ZINC000008608870"	-10.194	-59.353
"ZINC000009669006"	-10.145	-59.329
"ZINC000022578230"	-10.189	-59.305
"ZINC000009749304"	-10.538	-59.299
"ZINC000009907884"	-10.554	-59.299
"ZINC000033034788"	-10.456	-59.271
"ZINC000091350664"	-10.039	-59.260
"ZINC000169779849"	-11.042	-59.258
"ZINC000820569507"	-10.011	-59.228
"ZINC000677941745"	-10.164	-59.171
"ZINC000003323965"	-10.113	-59.144
"ZINC000036364963"	-11.330	-59.139
"ZINC000021010587"	-10.355	-59.081
"ZINC000009968871"	-10.123	-59.059
"ZINC000001324903"	-10.804	-59.030
"ZINC000257334542"	-10.913	-59.027
"ZINC000071775977"	-10.425	-59.010
"ZINC000102859215"	-10.158	-58.996
"ZINC000257312831"	-10.332	-58.984
"ZINC000035373130"	-10.239	-58.974
"ZINC000000208176"	-10.142	-58.943
"ZINC000006498731"	-10.377	-58.939
"ZINC000054672244"	-10.180	-58.934
"ZINC001740816449"	-10.021	-58.923
"ZINC000019938247"	-10.125	-58.911
"ZINC000003007666"	-10.320	-58.888
"ZINC001560406596"	-10.061	-58.870
"ZINC000032865997"	-10.218	-58.857
"ZINC000253591985"	-10.594	-58.851
"ZINC000100213151"	-10.153	-58.849
"ZINC000000886620"	-10.023	-58.844
"ZINC000012854312"	-10.470	-58.828
"ZINC000408678867"	-10.085	-58.801
"ZINC000223340280"	-10.590	-58.795
"ZINC001529103568"	-10.568	-58.793
"ZINC000306132896"	-10.150	-58.773
"ZINC000021942685"	-10.196	-58.736
"ZINC000225174226"	-10.066	-58.709
"ZINC000059502334"	-10.264	-58.662
"ZINC000828291765"	-10.069	-58.658
"ZINC000001413168"	-11.143	-58.644
"ZINC000004101595"	-10.240	-58.635
"ZINC000096114530"	-10.308	-58.635
"ZINC000079464758"	-10.115	-58.625
"ZINC000012305276"	-10.277	-58.598
"ZINC000001437116"	-10.174	-58.584
"ZINC000036000863"	-11.001	-58.547
"ZINC000003395739"	-10.177	-58.457
"ZINC000263587712"	-10.467	-58.440
"ZINC000019923876"	-10.069	-58.434
"ZINC000000937966"	-10.493	-58.434
"ZINC000036018749"	-10.653	-58.433
"ZINC000408981108"	-10.964	-58.347
"ZINC000027666383"	-10.040	-58.304
"ZINC000585281391"	-10.013	-58.298
"ZINC000100138422"	-10.069	-58.280
"ZINC000035287597"	-10.149	-58.277
"ZINC000032984594"	-10.646	-58.274
"ZINC001081804359"	-10.090	-58.269
"ZINC000067788438"	-10.592	-58.256
"ZINC000169754276"	-10.230	-58.236
"ZINC000067920977"	-10.993	-58.228
"ZINC000257205532"	-10.313	-58.139
"ZINC000260734078"	-10.036	-58.114
"ZINC000010059169"	-10.119	-58.093
"ZINC000009513091"	-10.592	-58.067
"ZINC000019742140"	-10.012	-57.993
"ZINC000005253762"	-10.238	-57.932
"ZINC000012029677"	-10.152	-57.904
"ZINC000077301654"	-10.220	-57.899
"ZINC000828778261"	-10.258	-57.886
"ZINC000004123133"	-10.340	-57.867
"ZINC000035657123"	-10.374	-57.865
"ZINC000004122641"	-10.054	-57.857
"ZINC000009611578"	-10.005	-57.855
"ZINC000072149878"	-10.340	-57.840
"ZINC000000612836"	-10.215	-57.833
"ZINC000009271713"	-10.082	-57.818
"ZINC000067335318"	-10.362	-57.815
"ZINC000091770624"	-10.083	-57.809
"ZINC000100906536"	-10.777	-57.808
"ZINC000014075217"	-10.118	-57.790
"ZINC000077376439"	-10.444	-57.782
"ZINC000016213728"	-10.492	-57.763
"ZINC000028229784"	-10.070	-57.748
"ZINC000021052736"	-10.277	-57.728
"ZINC000100138047"	-10.206	-57.693
"ZINC000012197104"	-10.212	-57.691
"ZINC000409190583"	-10.535	-57.690
"ZINC000252492502"	-10.068	-57.686
"ZINC000020461253"	-10.287	-57.655
"ZINC000408825012"	-10.348	-57.638
"ZINC000036775357"	-10.901	-57.631
"ZINC000020357186"	-10.152	-57.625
"ZINC000004842734"	-10.044	-57.617
"ZINC000016607140"	-10.115	-57.611
"ZINC001775978342"	-10.101	-57.590
"ZINC000072336282"	-10.142	-57.589
"ZINC000102531279"	-10.254	-57.563
"ZINC001506399956"	-10.165	-57.508
"ZINC000072380302"	-10.278	-57.500
"ZINC000019973428"	-10.397	-57.497
"ZINC000067695018"	-10.243	-57.456
"ZINC000216242851"	-10.021	-57.433
"ZINC001772704606"	-10.244	-57.415
"ZINC000225200289"	-10.218	-57.368
"ZINC000056936094"	-10.473	-57.320
"ZINC000077291818"	-10.785	-57.293
"ZINC000008608655"	-10.378	-57.289
"ZINC000306135873"	-10.321	-57.227
"ZINC000007706984"	-10.470	-57.182
"ZINC000223142367"	-10.464	-57.143
"ZINC000009174785"	-10.407	-57.114
"ZINC000016115518"	-10.487	-57.074
"ZINC000014492200"	-10.204	-57.061
"ZINC000009614523"	-10.206	-57.038
"ZINC000019907733"	-11.309	-57.027
"ZINC000006269365"	-10.004	-57.000
"ZINC000222959219"	-10.300	-56.984
"ZINC000009125039"	-10.014	-56.982
"ZINC000223228441"	-10.605	-56.981
"ZINC000019691569"	-10.044	-56.966
"ZINC000067285201"	-10.151	-56.960
"ZINC000001460272"	-10.507	-56.936
"ZINC000214953968"	-10.126	-56.900
"ZINC000253412010"	-10.307	-56.896
"ZINC000828488900"	-10.110	-56.873
"ZINC000070461306"	-10.281	-56.852
"ZINC000072149877"	-10.530	-56.850
"ZINC000011866980"	-10.220	-56.807
"ZINC000072373335"	-10.144	-56.804
"ZINC000009162387"	-10.002	-56.796
"ZINC000426372525"	-10.101	-56.747
"ZINC000008484533"	-10.526	-56.712
"ZINC000097610228"	-10.402	-56.671
"ZINC000020437791"	-10.032	-56.663
"ZINC000001149680"	-10.201	-56.634
"ZINC000009124686"	-10.214	-56.632
"ZINC000040312473"	-10.080	-56.621
"ZINC000072345864"	-10.420	-56.615
"ZINC000409099681"	-10.131	-56.611
"ZINC000013552764"	-10.018	-56.607
"ZINC000006422346"	-10.212	-56.597
"ZINC000534634915"	-10.176	-56.596
"ZINC000004849222"	-10.940	-56.590
"ZINC000013775043"	-10.587	-56.556
"ZINC000019974234"	-10.249	-56.515
"ZINC000020441462"	-10.112	-56.510
"ZINC000096419090"	-10.175	-56.468
"ZINC000222832041"	-10.129	-56.461
"ZINC000016839113"	-10.216	-56.432
"ZINC000022358828"	-10.099	-56.421
"ZINC000020131786"	-10.036	-56.407
"ZINC000000659182"	-10.015	-56.387
"ZINC000067818016"	-10.131	-56.355
"ZINC000102863091"	-10.217	-56.340
"ZINC000014134620"	-10.135	-56.322
"ZINC000226860806"	-10.023	-56.212
"ZINC000011908849"	-10.142	-56.210
"ZINC000239203273"	-10.042	-56.165
"ZINC000091254671"	-10.214	-56.149
"ZINC000067689798"	-10.412	-56.142
"ZINC000032974802"	-10.302	-56.117
"ZINC000009244152"	-10.443	-56.096
"ZINC000408855155"	-10.092	-56.094
"ZINC000010059163"	-10.014	-56.094
"ZINC000035447517"	-10.044	-56.087
"ZINC000005210910"	-10.150	-56.072
"ZINC000019958992"	-10.289	-56.070
"ZINC000020011646"	-10.597	-56.068
"ZINC000223148583"	-10.705	-56.068
"ZINC000009926196"	-10.286	-56.060
"ZINC000051319597"	-10.584	-56.048
"ZINC000015679539"	-10.198	-56.001
"ZINC000002863598"	-10.266	-55.993
"ZINC000095375204"	-10.080	-55.975
"ZINC000223498103"	-10.539	-55.951
"ZINC000328780929"	-10.019	-55.835
"ZINC000014743604"	-10.261	-55.789
"ZINC000067723650"	-10.212	-55.769
"ZINC000035171418"	-10.777	-55.736
"ZINC000408571789"	-10.734	-55.735
"ZINC000035598041"	-10.350	-55.695
"ZINC000000646418"	-10.283	-55.666
"ZINC000008608651"	-10.538	-55.634
"ZINC000007171167"	-10.609	-55.632
"ZINC000257207450"	-10.124	-55.622
"ZINC000009305591"	-10.144	-55.578
"ZINC000009561478"	-10.311	-55.565
"ZINC000020448332"	-10.079	-55.538
"ZINC000014999922"	-10.129	-55.473
"ZINC000072355726"	-10.065	-55.438
"ZINC000019745105"	-10.789	-55.423
"ZINC000000973906"	-10.253	-55.413
"ZINC000090611964"	-10.231	-55.366
"ZINC000067218481"	-10.735	-55.362
"ZINC000009561479"	-10.418	-55.337
"ZINC000248139657"	-10.107	-55.246
"ZINC001704337970"	-10.343	-55.235
"ZINC000012554151"	-10.880	-55.235
"ZINC000000555697"	-10.046	-55.131
"ZINC000244707995"	-10.143	-55.087
"ZINC000067714696"	-10.145	-55.082
"ZINC000012087344"	-10.072	-55.070
"ZINC000017200876"	-10.109	-54.947
"ZINC000036003487"	-10.303	-54.935
"ZINC000016980425"	-10.087	-54.932
"ZINC000022997320"	-10.374	-54.918
"ZINC000005253714"	-10.249	-54.914
"ZINC000022534050"	-10.041	-54.907
"ZINC000426372524"	-10.163	-54.899
"ZINC000009581194"	-10.052	-54.826
"ZINC000000565299"	-10.165	-54.781
"ZINC000001076386"	-10.246	-54.739
"ZINC000001352181"	-11.034	-54.582
"ZINC000067673736"	-10.080	-54.405
"ZINC000224630478"	-10.185	-54.301
"ZINC000008927769"	-10.438	-54.293
"ZINC000020601495"	-10.760	-54.283
"ZINC000223135951"	-10.093	-54.166
"ZINC000012154118"	-10.591	-54.031
"ZINC000226353266"	-10.115	-53.985
"ZINC000004622464"	-10.139	-53.947
"ZINC000409202098"	-10.387	-53.905
"ZINC000162147928"	-10.041	-53.899
"ZINC000004164009"	-10.252	-53.897
"ZINC000100138017"	-10.169	-53.793
"ZINC000022626925"	-10.199	-53.782
"ZINC000067847691"	-10.009	-53.711
"ZINC000004121867"	-10.006	-53.689
"ZINC000408942316"	-10.054	-53.637
"ZINC000015936368"	-10.661	-53.615
"ZINC000001376213"	-10.108	-53.537
"ZINC000085345124"	-10.258	-53.496
"ZINC000409084265"	-10.414	-53.445
"ZINC000036004093"	-10.912	-53.442
"ZINC000019575580"	-10.742	-53.431
"ZINC000100147096"	-10.272	-53.409
"ZINC000067218313"	-10.574	-53.346
"ZINC000067673182"	-10.261	-53.332
"ZINC000096221357"	-10.068	-53.328
"ZINC000013131461"	-10.005	-53.314
"ZINC000036387107"	-10.098	-53.277
"ZINC000020368340"	-10.085	-53.218
"ZINC000091468549"	-10.530	-53.208
"ZINC000113968229"	-10.018	-53.068
"ZINC000004243157"	-10.080	-52.862
"ZINC000015961883"	-10.058	-52.806
"ZINC000095478044"	-10.276	-52.785
"ZINC000001153247"	-10.164	-52.767
"ZINC000408796380"	-11.516	-52.686
"ZINC000007615814"	-10.146	-52.684
"ZINC000082115862"	-10.334	-52.617
"ZINC000095479701"	-10.404	-52.604
"ZINC000004678091"	-10.438	-52.533
"ZINC000002622212"	-10.449	-52.432
"ZINC000952993463"	-10.092	-52.415
"ZINC000015679540"	-10.437	-52.401
"ZINC000019288933"	-10.300	-52.353
"ZINC000091551901"	-10.141	-52.314
"ZINC000223348057"	-10.379	-52.301
"ZINC000198843100"	-10.001	-52.288
"ZINC000035287596"	-10.182	-52.268
"ZINC000023141644"	-10.682	-52.235
"ZINC000521205783"	-10.209	-52.144
"ZINC000015067965"	-10.293	-52.138
"ZINC000012026971"	-10.096	-52.079
"ZINC000072018862"	-10.124	-52.060
"ZINC000013364920"	-10.152	-52.057
"ZINC000022996616"	-10.183	-51.864
"ZINC000585178873"	-10.083	-51.809
"ZINC000004108455"	-10.080	-51.768
"ZINC000257265479"	-10.079	-51.728
"ZINC000006908993"	-10.383	-51.699
"ZINC000008899378"	-10.189	-51.661
"ZINC000067217014"	-10.051	-51.655
"ZINC000018173317"	-10.218	-51.623
"ZINC000019239599"	-10.337	-51.455
"ZINC000016839109"	-10.105	-51.325
"ZINC000409346866"	-10.190	-51.244
"ZINC000224598842"	-10.630	-51.155
"ZINC000009241474"	-10.584	-51.086
"ZINC000001139183"	-10.234	-51.053
"ZINC000001154758"	-10.497	-50.944
"ZINC000020309449"	-10.433	-50.175
"ZINC000002684589"	-10.244	-50.142
"ZINC000004124468"	-10.745	-50.127
"ZINC000001400846"	-10.449	-50.120
"ZINC000008833966"	-10.147	-50.086
"ZINC000009174216"	-10.471	-49.946
"ZINC000008704026"	-10.569	-49.900
"ZINC000102547761"	-10.390	-49.897
"ZINC000002571060"	-10.282	-49.892
"ZINC000001328349"	-10.213	-49.677
"ZINC000065380584"	-10.273	-49.626
"ZINC000002422616"	-10.321	-49.452
"ZINC000072164169"	-10.237	-49.336
"ZINC000001185854"	-10.063	-49.177
"ZINC000024979947"	-10.384	-49.015
"ZINC000019682081"	-10.185	-48.957
"ZINC000585101975"	-10.283	-48.829
"ZINC000091585745"	-10.327	-48.802
"ZINC000016849697"	-10.856	-48.791
"ZINC000534656700"	-10.014	-48.601
"ZINC000004848234"	-10.273	-48.460
"ZINC000245242251"	-10.022	-48.391
"ZINC000057424975"	-10.090	-48.224
"ZINC000260759632"	-10.040	-48.188
"ZINC000223185575"	-10.004	-48.153
"ZINC000013778695"	-10.234	-48.049
"ZINC000012243408"	-10.140	-47.918
"ZINC000409024170"	-10.269	-47.821
"ZINC000012053820"	-10.395	-47.778
"ZINC000009152487"	-10.040	-47.487
"ZINC000012256850"	-10.215	-47.358
"ZINC000027916234"	-10.547	-47.260
"ZINC000008996150"	-10.467	-47.174
"ZINC000225067709"	-10.314	-47.128
"ZINC000020153892"	-10.213	-46.343
"ZINC000409218911"	-10.439	-46.334
"ZINC000408641141"	-10.324	-46.145
"ZINC000006258265"	-10.131	-46.137
"ZINC000585285867"	-10.117	-45.943
"ZINC000004685906"	-10.212	-45.816
"ZINC000039964047"	-10.312	-45.169
"ZINC000020599031"	-10.681	-45.028
"ZINC000013627284"	-10.201	-44.809
"ZINC000039447995"	-10.869	-44.555
"ZINC000015865212"	-10.038	-44.498
"ZINC000064220222"	-10.464	-44.326
"ZINC000103509937"	-10.269	-44.018
"ZINC000005336123"	-10.114	-43.996
"ZINC000035286768"	-10.112	-43.889
"ZINC000001440174"	-10.343	-43.773
"ZINC000208179203"	-10.512	-43.544
"ZINC000009592135"	-10.684	-43.256
"ZINC000009519484"	-10.003	-43.148
"ZINC000100723862"	-10.091	-42.912
"ZINC000033281425"	-10.761	-42.180
"ZINC000020572944"	-10.351	-41.788
"ZINC000585286934"	-10.475	-41.607
"ZINC000032974804"	-10.330	-41.447
"ZINC000004817401"	-10.173	-40.985
"ZINC000091680444"	-10.148	-40.609
"ZINC000072320199"	-10.089	-40.258
"ZINC000013032499"	-10.293	-40.059
"ZINC000014537145"	-10.073	-37.891
"ZINC000016225562"	-10.431	-36.802
"ZINC000001059828"	-10.388	-36.486
"ZINC000022909263"	-10.444	-32.292
