"Title"	"Pharmacophore-Fit Score"	"docking score"
"ZINC000019827291"	66.110	-7.420
"ZINC000023157300"	65.800	-7.420
"ZINC000008992674"	66.400	-7.419
"ZINC000022997867"	75.840	-7.419
"ZINC000004164772"	75.720	-7.419
"ZINC000675023997"	65.630	-7.419
"ZINC000013715505"	65.210	-7.419
"ZINC000257203152"	65.520	-7.418
"ZINC000019898733"	66.210	-7.418
"ZINC000226739109"	65.040	-7.418
"ZINC000101645952"	66.880	-7.418
"ZINC000026089811"	66.410	-7.417
"ZINC000220229222"	65.760	-7.417
"ZINC000022626108"	66.330	-7.417
"ZINC000000959623"	65.280	-7.417
"ZINC000035310636"	65.830	-7.416
"ZINC000051357066"	65.530	-7.416
"ZINC000102600190"	75.720	-7.416
"ZINC000020533403"	65.950	-7.416
"ZINC000019452414"	65.280	-7.415
"ZINC000000310289"	65.580	-7.415
"ZINC000002777164"	66.890	-7.415
"ZINC000022998323"	65.700	-7.415
"ZINC000030721895"	65.130	-7.415
"ZINC000019285687"	65.800	-7.415
"ZINC000012379771"	65.260	-7.415
"ZINC000036398372"	65.520	-7.414
"ZINC000058871695"	66.620	-7.414
"ZINC000224230255"	65.100	-7.414
"ZINC000020813945"	65.980	-7.414
"ZINC000082161673"	65.300	-7.413
"ZINC000096137937"	65.920	-7.413
"ZINC000019691581"	65.330	-7.413
"ZINC000021942641"	65.740	-7.413
"ZINC000049408399"	66.210	-7.412
"ZINC000032865997"	66.790	-7.412
"ZINC000009096498"	66.240	-7.412
"ZINC000040087800"	66.750	-7.412
"ZINC001529169356"	65.560	-7.412
"ZINC000009317424"	66.010	-7.412
"ZINC000020841702"	65.830	-7.411
"ZINC000000094807"	65.790	-7.411
"ZINC000019236118"	65.400	-7.411
"ZINC000014058043"	75.650	-7.410
"ZINC000013946297"	63.900	-7.410
"ZINC000065376552"	65.480	-7.409
"ZINC000013696224"	65.590	-7.409
"ZINC000049408141"	65.800	-7.409
"ZINC000045891484"	66.460	-7.409
"ZINC000000783724"	65.560	-7.409
"ZINC000012909550"	65.870	-7.409
"ZINC000069198887"	66.640	-7.408
"ZINC000103509937"	67.030	-7.408
"ZINC000008755303"	66.410	-7.408
"ZINC000409146220"	66.180	-7.407
"ZINC000027332930"	66.670	-7.407
"ZINC000020491704"	65.690	-7.407
"ZINC000408615394"	76.350	-7.407
"ZINC000023157757"	76.010	-7.407
"ZINC000006811982"	65.620	-7.407
"ZINC000001324984"	66.470	-7.406
"ZINC000015786582"	76.100	-7.406
"ZINC000004136862"	66.230	-7.405
"ZINC000048289203"	66.100	-7.405
"ZINC000016156289"	66.790	-7.404
"ZINC000006405710"	65.570	-7.404
"ZINC000020503995"	66.010	-7.402
"ZINC000008438656"	66.760	-7.402
"ZINC000072436499"	65.230	-7.401
"ZINC000009087944"	66.080	-7.401
"ZINC000007120079"	65.730	-7.401
"ZINC000002514716"	65.060	-7.400
"ZINC000618255076"	66.000	-7.400
"ZINC000008763800"	64.890	-7.400
"ZINC000064987174"	66.110	-7.399
"ZINC000041124386"	65.940	-7.399
"ZINC001740816468"	65.280	-7.399
"ZINC000003181149"	66.670	-7.398
"ZINC000036752578"	66.520	-7.398
"ZINC000003130912"	65.940	-7.398
"ZINC000011929997"	65.690	-7.398
"ZINC000057488391"	65.970	-7.398
"ZINC000036247833"	65.790	-7.398
"ZINC000022836460"	76.480	-7.398
"ZINC000257230160"	65.860	-7.398
"ZINC000024995209"	66.340	-7.397
"ZINC000012143763"	64.130	-7.397
"ZINC000022627640"	66.360	-7.396
"ZINC000057527690"	66.020	-7.396
"ZINC000015686428"	65.460	-7.396
"ZINC000408548116"	64.290	-7.396
"ZINC000095478099"	65.460	-7.396
"ZINC000100877444"	65.300	-7.396
"ZINC000022577993"	65.670	-7.396
"ZINC000222445816"	67.420	-7.396
"ZINC000006216788"	66.970	-7.394
"ZINC000002925871"	66.450	-7.394
"ZINC000008394872"	65.930	-7.394
"ZINC000010450041"	66.100	-7.394
"ZINC000012427720"	66.480	-7.394
"ZINC000034871980"	66.100	-7.394
"ZINC000012571327"	66.240	-7.394
"ZINC000022998660"	66.340	-7.393
"ZINC000012321868"	65.800	-7.393
"ZINC000055074076"	65.410	-7.393
"ZINC000019578498"	66.180	-7.393
"ZINC000072341318"	65.220	-7.392
"ZINC000004863162"	65.810	-7.392
"ZINC000007785473"	65.370	-7.392
"ZINC001800410086"	66.510	-7.391
"ZINC000001362540"	66.210	-7.391
"ZINC000408612110"	65.590	-7.391
"ZINC000001362757"	75.130	-7.391
"ZINC000102925547"	65.610	-7.391
"ZINC000408970411"	65.380	-7.391
"ZINC000006397681"	65.990	-7.391
"ZINC000032914305"	75.740	-7.390
"ZINC000008834750"	65.440	-7.390
"ZINC000035993207"	65.910	-7.390
"ZINC000826842127"	66.130	-7.390
"ZINC000409412599"	64.610	-7.390
"ZINC000003323195"	65.160	-7.390
"ZINC000408628125"	65.190	-7.390
"ZINC000257317072"	66.930	-7.389
"ZINC000021807233"	75.110	-7.388
"ZINC000012447111"	65.140	-7.387
"ZINC000002515233"	65.790	-7.387
"ZINC000022854069"	66.150	-7.386
"ZINC000024522213"	65.580	-7.386
"ZINC000006719525"	75.990	-7.385
"ZINC000004571476"	65.870	-7.385
"ZINC000019374936"	65.530	-7.385
"ZINC000227779712"	65.950	-7.385
"ZINC000199842699"	67.320	-7.384
"ZINC000252485000"	65.980	-7.384
"ZINC000017835980"	66.400	-7.383
"ZINC000012462063"	65.620	-7.383
"ZINC000000897464"	66.250	-7.383
"ZINC000409342091"	66.170	-7.383
"ZINC000260800813"	65.990	-7.383
"ZINC000023042022"	65.470	-7.383
"ZINC000032931451"	66.970	-7.383
"ZINC000012161787"	65.720	-7.382
"ZINC000036248228"	65.900	-7.382
"ZINC000012389323"	65.700	-7.381
"ZINC000013505346"	65.740	-7.381
"ZINC000022909137"	65.610	-7.381
"ZINC000058029865"	65.580	-7.381
"ZINC000012980775"	76.520	-7.380
"ZINC000004971268"	65.730	-7.380
"ZINC000002885692"	66.540	-7.380
"ZINC000010110216"	65.340	-7.379
"ZINC000000343668"	66.390	-7.379
"ZINC000008880302"	65.530	-7.379
"ZINC000003031425"	65.350	-7.378
"ZINC000014885530"	65.700	-7.378
"ZINC000035425996"	66.050	-7.377
"ZINC000002284820"	66.120	-7.377
"ZINC000408675291"	66.030	-7.377
"ZINC000012062232"	65.690	-7.376
"ZINC000002300508"	65.280	-7.376
"ZINC000012409036"	65.680	-7.376
"ZINC000005753770"	65.490	-7.375
"ZINC000027571201"	76.350	-7.375
"ZINC000020083763"	75.460	-7.375
"ZINC000002430598"	64.890	-7.375
"ZINC000585101719"	65.990	-7.375
"ZINC000585101718"	66.360	-7.375
"ZINC000408774240"	65.430	-7.374
"ZINC000002539518"	65.570	-7.374
"ZINC000006908244"	85.730	-7.374
"ZINC000035289288"	66.580	-7.374
"ZINC000067218414"	65.520	-7.373
"ZINC000254486176"	75.140	-7.373
"ZINC000009241482"	65.340	-7.373
"ZINC000057063795"	65.270	-7.373
"ZINC000029775475"	64.580	-7.373
"ZINC000012350562"	65.270	-7.372
"ZINC000003470420"	65.470	-7.372
"ZINC000004487765"	64.520	-7.372
"ZINC000225222569"	65.580	-7.371
"ZINC000222833249"	65.550	-7.371
"ZINC000009311531"	66.920	-7.371
"ZINC000015225494"	66.380	-7.371
"ZINC000020743545"	66.180	-7.371
"ZINC000008817864"	65.300	-7.370
"ZINC000004676535"	66.020	-7.370
"ZINC000019368298"	65.470	-7.370
"ZINC000019375586"	66.360	-7.370
"ZINC000000820284"	66.070	-7.369
"ZINC000001047017"	66.120	-7.369
"ZINC000223749702"	65.960	-7.369
"ZINC000000946888"	65.310	-7.369
"ZINC000013150681"	66.930	-7.369
"ZINC000014154364"	65.710	-7.368
"ZINC000008843501"	65.990	-7.367
"ZINC000008769658"	65.920	-7.367
"ZINC000004884674"	65.480	-7.366
"ZINC000057427153"	67.210	-7.365
"ZINC000888107124"	76.220	-7.365
"ZINC000013041760"	65.940	-7.365
"ZINC000408624197"	65.830	-7.364
"ZINC000019743249"	65.890	-7.362
"ZINC000010059165"	66.360	-7.362
"ZINC000019973545"	66.120	-7.361
"ZINC000102531934"	65.690	-7.361
"ZINC000224242303"	65.580	-7.361
"ZINC000409135182"	64.280	-7.361
"ZINC000257276591"	65.980	-7.361
"ZINC000096306594"	65.470	-7.360
"ZINC000009669505"	65.550	-7.360
"ZINC000095481999"	65.060	-7.360
"ZINC000038489217"	66.640	-7.360
"ZINC000257204321"	65.910	-7.360
"ZINC000071707843"	65.910	-7.359
"ZINC000019449937"	66.500	-7.359
"ZINC000048170738"	75.900	-7.359
"ZINC000020743968"	65.320	-7.358
"ZINC000253409836"	66.140	-7.357
"ZINC000043152620"	65.880	-7.357
"ZINC000012326915"	66.230	-7.356
"ZINC000016213728"	65.530	-7.356
"ZINC000013739000"	65.570	-7.356
"ZINC000169754385"	65.750	-7.355
"ZINC000019929025"	75.570	-7.353
"ZINC000089872972"	66.020	-7.353
"ZINC000004330333"	66.530	-7.353
"ZINC000001329968"	65.380	-7.352
"ZINC000224724755"	65.950	-7.352
"ZINC000100116866"	65.440	-7.351
"ZINC000011771587"	66.480	-7.351
"ZINC000020490402"	65.310	-7.350
"ZINC000306128174"	66.110	-7.350
"ZINC000013134993"	65.490	-7.350
"ZINC001740816850"	65.320	-7.349
"ZINC000000934131"	65.680	-7.349
"ZINC000049408326"	66.050	-7.347
"ZINC000022909263"	66.190	-7.347
"ZINC000004618373"	66.330	-7.347
"ZINC000025344153"	66.450	-7.347
"ZINC000006630405"	65.990	-7.347
"ZINC000009344334"	65.520	-7.347
"ZINC000011851884"	65.150	-7.347
"ZINC000002227308"	65.230	-7.347
"ZINC000408635689"	65.410	-7.347
"ZINC000040119203"	66.040	-7.346
"ZINC000012380993"	66.490	-7.346
"ZINC000097237958"	65.890	-7.346
"ZINC000257289322"	66.100	-7.346
"ZINC000008956007"	65.130	-7.345
"ZINC000019991406"	66.200	-7.345
"ZINC000952977593"	65.970	-7.345
"ZINC000008476717"	76.300	-7.344
"ZINC000012810182"	66.540	-7.344
"ZINC000007736809"	65.890	-7.344
"ZINC000019766325"	65.640	-7.344
"ZINC000020051825"	66.760	-7.344
"ZINC000072374876"	66.690	-7.344
"ZINC000004000158"	65.430	-7.343
"ZINC000071284799"	76.310	-7.343
"ZINC000002158179"	75.630	-7.342
"ZINC000001110622"	65.470	-7.342
"ZINC000009197309"	65.700	-7.341
"ZINC000017071964"	65.830	-7.341
"ZINC000409028372"	75.610	-7.341
"ZINC000022853262"	66.140	-7.341
"ZINC000008476744"	65.950	-7.341
"ZINC000009206742"	65.490	-7.340
"ZINC000021836991"	66.110	-7.340
"ZINC000015799422"	65.780	-7.340
"ZINC000952975054"	65.730	-7.340
"ZINC000008717817"	65.660	-7.339
"ZINC000004977393"	65.320	-7.339
"ZINC000020219626"	65.790	-7.339
"ZINC000002866454"	66.910	-7.339
"ZINC000009579439"	66.270	-7.339
"ZINC000100775418"	66.040	-7.339
"ZINC000255931018"	66.120	-7.339
"ZINC000020456152"	65.060	-7.338
"ZINC000000939278"	65.790	-7.338
"ZINC000952991230"	65.890	-7.338
"ZINC000065880376"	65.620	-7.336
"ZINC000015453074"	65.970	-7.336
"ZINC000001857146"	66.430	-7.336
"ZINC000019851495"	65.220	-7.335
"ZINC000022609534"	65.970	-7.335
"ZINC000026440112"	66.310	-7.335
"ZINC000012328587"	65.430	-7.335
"ZINC000012410031"	65.810	-7.334
"ZINC000022173693"	65.770	-7.334
"ZINC000002978806"	65.990	-7.333
"ZINC000019708060"	65.870	-7.333
"ZINC000004938503"	64.880	-7.333
"ZINC000224565873"	64.680	-7.333
"ZINC000828323376"	65.750	-7.333
"ZINC000023118793"	65.940	-7.333
"ZINC000020533314"	66.250	-7.332
"ZINC000409089676"	65.230	-7.332
"ZINC000100159156"	66.010	-7.332
"ZINC000033262403"	65.760	-7.332
"ZINC000306142140"	76.500	-7.332
"ZINC000013378641"	66.110	-7.332
"ZINC000102513831"	75.580	-7.331
"ZINC000020650038"	66.170	-7.331
"ZINC000020256689"	66.930	-7.330
"ZINC000005274275"	66.050	-7.330
"ZINC000225796187"	65.610	-7.330
"ZINC000012337007"	65.900	-7.330
"ZINC000019220002"	66.460	-7.330
"ZINC000100291669"	66.790	-7.330
"ZINC000006422346"	66.320	-7.330
"ZINC000618256933"	65.610	-7.329
"ZINC000020044727"	64.830	-7.329
"ZINC000022697232"	65.680	-7.329
"ZINC000102850288"	76.100	-7.328
"ZINC000000403659"	66.120	-7.328
"ZINC000006742280"	65.770	-7.328
"ZINC000009327903"	66.030	-7.328
"ZINC000023157696"	66.260	-7.328
"ZINC001704298862"	65.860	-7.327
"ZINC000000716094"	64.940	-7.327
"ZINC000020600773"	65.310	-7.327
"ZINC000022998573"	66.650	-7.326
"ZINC000022998340"	66.280	-7.326
"ZINC000068713188"	65.860	-7.326
"ZINC000071289361"	65.650	-7.326
"ZINC000003268480"	65.900	-7.325
"ZINC000028229784"	65.890	-7.325
"ZINC000065422657"	65.680	-7.325
"ZINC000019823713"	66.270	-7.325
"ZINC000014992463"	66.110	-7.324
"ZINC000409288894"	66.010	-7.324
"ZINC000224669051"	65.200	-7.323
"ZINC000224589103"	75.650	-7.323
"ZINC000096103084"	65.380	-7.323
"ZINC000021836741"	75.460	-7.323
"ZINC000022853055"	65.770	-7.323
"ZINC000003486918"	66.130	-7.323
"ZINC000408627777"	65.930	-7.322
"ZINC000014963530"	66.010	-7.322
"ZINC000008927769"	65.100	-7.322
"ZINC000006630375"	65.770	-7.320
"ZINC000098211492"	66.070	-7.320
"ZINC000020214938"	65.660	-7.320
"ZINC000121545924"	65.130	-7.320
"ZINC000005561525"	65.400	-7.318
"ZINC000169773451"	65.460	-7.318
"ZINC000039986627"	65.650	-7.317
"ZINC000071286030"	66.850	-7.317
"ZINC000004998133"	65.280	-7.317
"ZINC000106745452"	66.390	-7.317
"ZINC000102527815"	75.830	-7.317
"ZINC000013640142"	65.990	-7.316
"ZINC000002878975"	63.940	-7.316
"ZINC000049404854"	66.320	-7.315
"ZINC000004732589"	65.390	-7.315
"ZINC000029875090"	65.690	-7.314
"ZINC000008926241"	65.680	-7.314
"ZINC000009071107"	65.360	-7.314
"ZINC000225039914"	64.710	-7.314
"ZINC000010060257"	65.520	-7.314
"ZINC000224335740"	65.610	-7.314
"ZINC000000923871"	64.970	-7.313
"ZINC000020052513"	66.250	-7.313
"ZINC000005451518"	65.880	-7.313
"ZINC000016849671"	64.980	-7.312
"ZINC000009860305"	65.720	-7.312
"ZINC000585094410"	66.110	-7.312
"ZINC000012923184"	65.800	-7.312
"ZINC000020309391"	66.680	-7.311
"ZINC000001443825"	64.880	-7.311
"ZINC000019759575"	75.840	-7.311
"ZINC000001320592"	65.010	-7.309
"ZINC000095933360"	65.400	-7.308
"ZINC000020442508"	65.560	-7.308
"ZINC000218533283"	66.230	-7.308
"ZINC000224721669"	65.360	-7.308
"ZINC000003074398"	66.800	-7.307
"ZINC000002108194"	65.760	-7.307
"ZINC000005316816"	66.480	-7.307
"ZINC000035656400"	66.750	-7.307
"ZINC000409344918"	65.960	-7.306
"ZINC000002220823"	66.830	-7.305
"ZINC000012186027"	75.790	-7.305
"ZINC000575442903"	66.920	-7.305
"ZINC000223522286"	65.840	-7.304
"ZINC000019716333"	66.440	-7.304
"ZINC000023141679"	65.460	-7.303
"ZINC000000783765"	65.470	-7.303
"ZINC000024701981"	75.710	-7.303
"ZINC000057508154"	65.440	-7.303
"ZINC000006657638"	65.840	-7.303
"ZINC000226768390"	65.900	-7.303
"ZINC000016690055"	75.950	-7.303
"ZINC000009074191"	64.710	-7.302
"ZINC000408607497"	66.200	-7.302
"ZINC000257243703"	66.200	-7.301
"ZINC000007616042"	65.130	-7.301
"ZINC000001328335"	66.350	-7.301
"ZINC000019766323"	65.710	-7.301
"ZINC000225111706"	65.660	-7.301
"ZINC000013341318"	65.650	-7.300
"ZINC000013568802"	65.890	-7.300
"ZINC000000828946"	66.280	-7.300
"ZINC000004949816"	65.780	-7.299
"ZINC000222961894"	65.560	-7.299
"ZINC000257204408"	65.850	-7.299
"ZINC000036066071"	76.430	-7.299
"ZINC000008476548"	66.510	-7.298
"ZINC000002977284"	65.850	-7.298
"ZINC000009906198"	66.610	-7.298
"ZINC000008158228"	65.800	-7.297
"ZINC000044085523"	65.900	-7.297
"ZINC000009686150"	65.600	-7.297
"ZINC000000457912"	65.700	-7.297
"ZINC000005027372"	65.810	-7.297
"ZINC000012226029"	66.280	-7.297
"ZINC000022909161"	66.030	-7.297
"ZINC000006344078"	65.700	-7.295
"ZINC000108245125"	75.500	-7.295
"ZINC000009159789"	65.560	-7.295
"ZINC000100744357"	65.980	-7.294
"ZINC000000903122"	76.150	-7.294
"ZINC000038845660"	75.480	-7.294
"ZINC000022998605"	66.130	-7.293
"ZINC000534646586"	66.540	-7.293
"ZINC000035289431"	66.060	-7.293
"ZINC000016945094"	65.790	-7.292
"ZINC000000666402"	66.230	-7.292
"ZINC000001577900"	66.320	-7.292
"ZINC000952870304"	66.540	-7.292
"ZINC000036051945"	65.550	-7.292
"ZINC000020236921"	65.820	-7.292
"ZINC000003169283"	65.510	-7.291
"ZINC000222937428"	65.840	-7.291
"ZINC000012057756"	65.790	-7.291
"ZINC000299771153"	65.570	-7.291
"ZINC000084437047"	65.800	-7.290
"ZINC000012711832"	66.120	-7.290
"ZINC000101275431"	65.890	-7.290
"ZINC000225548835"	74.450	-7.290
"ZINC000257238738"	65.380	-7.289
"ZINC000004916022"	64.940	-7.289
"ZINC000033281464"	66.270	-7.289
"ZINC000009070227"	65.180	-7.289
"ZINC000012338252"	66.070	-7.289
"ZINC000023086500"	65.950	-7.288
"ZINC000244678503"	65.910	-7.288
"ZINC000021146666"	64.590	-7.288
"ZINC000014231653"	75.990	-7.288
"ZINC000012385963"	65.670	-7.287
"ZINC000016849584"	65.210	-7.287
"ZINC000408692377"	66.250	-7.287
"ZINC000009518889"	66.600	-7.287
"ZINC000222805673"	65.730	-7.287
"ZINC000012257832"	65.440	-7.287
"ZINC000409408612"	65.230	-7.286
"ZINC000018157417"	66.250	-7.286
"ZINC000100232761"	65.560	-7.286
"ZINC000408670590"	65.430	-7.286
"ZINC000016945090"	65.580	-7.285
"ZINC000019691569"	65.650	-7.285
"ZINC000013770059"	65.750	-7.285
"ZINC000009449139"	75.020	-7.285
"ZINC000008267864"	66.190	-7.285
"ZINC000000882868"	65.810	-7.285
"ZINC000409346190"	66.260	-7.285
"ZINC000036615992"	66.860	-7.284
"ZINC000015839807"	66.080	-7.284
"ZINC000000200842"	65.370	-7.284
"ZINC000409219334"	66.350	-7.283
"ZINC000009645491"	65.380	-7.283
"ZINC000020014273"	65.250	-7.282
"ZINC000035289287"	65.710	-7.281
"ZINC000023157327"	66.660	-7.281
"ZINC000027981094"	66.450	-7.281
"ZINC000025756904"	66.330	-7.281
"ZINC000003654154"	65.670	-7.280
"ZINC000000999949"	66.170	-7.280
"ZINC000036623949"	65.920	-7.280
"ZINC000009341684"	66.280	-7.279
"ZINC000020289739"	75.880	-7.279
"ZINC000102882608"	65.920	-7.279
"ZINC000013680019"	65.180	-7.279
"ZINC000002515239"	65.960	-7.278
"ZINC000012375500"	66.340	-7.278
"ZINC000299765805"	65.740	-7.278
"ZINC000020983489"	64.820	-7.278
"ZINC000000923170"	65.700	-7.278
"ZINC000007929174"	65.560	-7.277
"ZINC000020820406"	65.410	-7.277
"ZINC001776111548"	65.960	-7.277
"ZINC000220447817"	65.490	-7.277
"ZINC000022673991"	66.200	-7.276
"ZINC000006283083"	66.270	-7.276
"ZINC000000975925"	65.140	-7.276
"ZINC000016624057"	66.180	-7.276
"ZINC000037400700"	65.700	-7.275
"ZINC000004341947"	66.570	-7.275
"ZINC000001278119"	65.830	-7.275
"ZINC000022909184"	66.160	-7.275
"ZINC000002080316"	65.400	-7.274
"ZINC000408734883"	65.360	-7.274
"ZINC000059464265"	66.090	-7.274
"ZINC000022854038"	75.930	-7.274
"ZINC000017674598"	65.790	-7.274
"ZINC000015823031"	65.080	-7.274
"ZINC000005259097"	66.300	-7.273
"ZINC000257315757"	66.210	-7.272
"ZINC000038752940"	65.840	-7.272
"ZINC000023157702"	65.330	-7.272
"ZINC000102486903"	75.560	-7.271
"ZINC000008816982"	66.300	-7.271
"ZINC000008977523"	65.660	-7.271
"ZINC000408577295"	65.670	-7.271
"ZINC000020532926"	66.200	-7.271
"ZINC000049405061"	65.620	-7.271
"ZINC000000117488"	75.830	-7.270
"ZINC000001320588"	65.740	-7.270
"ZINC000306124709"	76.460	-7.269
"ZINC000005288126"	65.780	-7.269
"ZINC000585270592"	65.840	-7.269
"ZINC000226860806"	75.300	-7.268
"ZINC000006243470"	65.630	-7.268
"ZINC000012806211"	66.190	-7.268
"ZINC000409189772"	65.870	-7.268
"ZINC000409346866"	65.310	-7.268
"ZINC000004784601"	66.480	-7.268
"ZINC000001066505"	66.060	-7.268
"ZINC000004544061"	66.750	-7.268
"ZINC000952866688"	65.780	-7.268
"ZINC000008905121"	66.360	-7.267
"ZINC000000794056"	64.960	-7.267
"ZINC000005470537"	65.590	-7.267
"ZINC000408667635"	65.790	-7.267
"ZINC000035535080"	65.560	-7.267
"ZINC000008763690"	64.840	-7.266
"ZINC000000990910"	66.610	-7.265
"ZINC000001327771"	64.810	-7.265
"ZINC000040488326"	65.670	-7.264
"ZINC000009667711"	65.540	-7.263
"ZINC000222634809"	65.310	-7.261
"ZINC000012654296"	65.560	-7.261
"ZINC000022853029"	86.090	-7.260
"ZINC000102736307"	65.460	-7.260
"ZINC000024984783"	65.530	-7.260
"ZINC000067515161"	65.740	-7.260
"ZINC000004538224"	65.440	-7.259
"ZINC000005451198"	65.690	-7.259
"ZINC000072401157"	66.210	-7.259
"ZINC000113882846"	65.590	-7.258
"ZINC000013117089"	65.800	-7.258
"ZINC000010255023"	66.170	-7.258
"ZINC000015069232"	65.250	-7.258
"ZINC000225449642"	65.970	-7.257
"ZINC000408913175"	65.770	-7.257
"ZINC000223466746"	65.740	-7.257
"ZINC000072440132"	65.640	-7.256
"ZINC000014222608"	66.640	-7.256
"ZINC000013013876"	75.350	-7.256
"ZINC000009271933"	65.810	-7.256
"ZINC000102878974"	86.100	-7.255
"ZINC000040407060"	65.820	-7.255
"ZINC000019240919"	65.070	-7.254
"ZINC000096193498"	65.570	-7.254
"ZINC000009611593"	65.640	-7.254
"ZINC000013607685"	65.350	-7.254
"ZINC000010220405"	66.530	-7.253
"ZINC000012360496"	65.210	-7.253
"ZINC000019822834"	65.570	-7.253
"ZINC000036006504"	65.220	-7.252
"ZINC000012528977"	65.940	-7.251
"ZINC000000970914"	65.900	-7.251
"ZINC000035684885"	65.560	-7.251
"ZINC000013568799"	65.770	-7.251
"ZINC000020591582"	76.740	-7.251
"ZINC000097675468"	66.740	-7.251
"ZINC000011768266"	65.820	-7.250
"ZINC000055245484"	66.060	-7.250
"ZINC000019991817"	65.860	-7.250
"ZINC000082087177"	66.140	-7.250
"ZINC000023157391"	85.920	-7.250
"ZINC000072403571"	65.240	-7.249
"ZINC000002332206"	66.920	-7.249
"ZINC000009519397"	66.270	-7.249
"ZINC000004123980"	65.620	-7.249
"ZINC000019885041"	66.420	-7.248
"ZINC000011204006"	65.610	-7.248
"ZINC000016690059"	65.730	-7.247
"ZINC000020355990"	66.120	-7.247
"ZINC000096099926"	65.700	-7.247
"ZINC000008740837"	75.900	-7.247
"ZINC000020573766"	66.020	-7.247
"ZINC000012241715"	65.940	-7.246
"ZINC000001422031"	65.600	-7.246
"ZINC000004164946"	75.680	-7.245
"ZINC000952977219"	66.950	-7.245
"ZINC000002851079"	64.630	-7.244
"ZINC000020639150"	66.070	-7.244
"ZINC000038651869"	65.750	-7.244
"ZINC000003124726"	65.460	-7.243
"ZINC000041089732"	75.400	-7.243
"ZINC000065397717"	65.570	-7.243
"ZINC000020309013"	65.330	-7.243
"ZINC000027299025"	66.100	-7.242
"ZINC000020356144"	75.680	-7.242
"ZINC000225119721"	65.950	-7.242
"ZINC000006962451"	65.720	-7.241
"ZINC000009667809"	66.120	-7.241
"ZINC000017206924"	65.860	-7.241
"ZINC000223392480"	65.970	-7.241
"ZINC000408980487"	63.900	-7.240
"ZINC000003007745"	66.320	-7.240
"ZINC000011784255"	66.230	-7.239
"ZINC000049404899"	66.160	-7.239
"ZINC000001376840"	65.670	-7.239
"ZINC000409207306"	65.030	-7.239
"ZINC000253429159"	66.710	-7.238
"ZINC000824466613"	66.680	-7.238
"ZINC000008884375"	65.790	-7.238
"ZINC000670445437"	66.630	-7.238
"ZINC000020608121"	65.910	-7.236
"ZINC000310134311"	65.540	-7.236
"ZINC000072193860"	65.840	-7.235
"ZINC000016689612"	66.530	-7.234
"ZINC000102939723"	65.310	-7.234
"ZINC000020011816"	65.400	-7.234
"ZINC000022590358"	85.580	-7.233
"ZINC000065398813"	66.080	-7.233
"ZINC000022998309"	65.480	-7.233
"ZINC000019994589"	65.210	-7.233
"ZINC000022236649"	65.880	-7.232
"ZINC000408725776"	66.680	-7.232
"ZINC000020533494"	66.910	-7.232
"ZINC000022626788"	65.830	-7.232
"ZINC000005090768"	65.850	-7.231
"ZINC000013565529"	76.460	-7.231
"ZINC000828159420"	65.120	-7.231
"ZINC000012322994"	65.340	-7.230
"ZINC000013082966"	65.880	-7.230
"ZINC000020081932"	65.570	-7.229
"ZINC000006143612"	65.980	-7.229
"ZINC000049546182"	66.450	-7.229
"ZINC000006743379"	65.470	-7.229
"ZINC000104228551"	65.810	-7.229
"ZINC000224613166"	65.720	-7.228
"ZINC000009274441"	75.730	-7.228
"ZINC000065428440"	64.880	-7.228
"ZINC000008584290"	65.290	-7.228
"ZINC000019217395"	65.410	-7.228
"ZINC000952965804"	64.470	-7.228
"ZINC000065420968"	65.640	-7.228
"ZINC000102024054"	65.750	-7.227
"ZINC000001376743"	66.080	-7.227
"ZINC000008878413"	66.270	-7.226
"ZINC000033259986"	66.260	-7.226
"ZINC000021171839"	65.790	-7.226
"ZINC000004064125"	65.630	-7.226
"ZINC000075280123"	65.780	-7.225
"ZINC000072330382"	65.580	-7.225
"ZINC001501040226"	64.810	-7.225
"ZINC000224587274"	65.160	-7.225
"ZINC000004389019"	65.790	-7.224
"ZINC000019924601"	65.210	-7.224
"ZINC000012510560"	65.890	-7.224
"ZINC000011911862"	65.530	-7.224
"ZINC000022998591"	66.260	-7.223
"ZINC000015006390"	65.350	-7.223
"ZINC000077100730"	66.580	-7.223
"ZINC000010295624"	65.970	-7.222
"ZINC000012190326"	65.690	-7.222
"ZINC000036370385"	66.120	-7.222
"ZINC000426382601"	64.750	-7.222
"ZINC000009639046"	66.000	-7.222
"ZINC000102878982"	65.660	-7.222
"ZINC000223684637"	65.670	-7.221
"ZINC000022626640"	66.210	-7.221
"ZINC000012321650"	66.350	-7.221
"ZINC000100765628"	66.250	-7.221
"ZINC000017722140"	66.630	-7.221
"ZINC000013693156"	65.680	-7.221
"ZINC000015862130"	66.150	-7.220
"ZINC000585157929"	66.310	-7.220
"ZINC000000951196"	65.440	-7.220
"ZINC000012527094"	64.360	-7.220
"ZINC000023073150"	76.260	-7.219
"ZINC000001388575"	65.480	-7.219
"ZINC000002514720"	66.010	-7.218
"ZINC000020327950"	76.150	-7.218
"ZINC000002721264"	65.390	-7.217
"ZINC000008921082"	74.990	-7.216
"ZINC000004058218"	66.270	-7.216
"ZINC000085651617"	65.670	-7.215
"ZINC000057489738"	66.910	-7.215
"ZINC000952864689"	67.250	-7.214
"ZINC000012736699"	65.940	-7.214
"ZINC000072191460"	65.910	-7.213
"ZINC000001441595"	65.470	-7.213
