"Title"	"Pharmacophore-Fit Score"	"docking score"
"ZINC000049400865"	65.670	-9.168
"ZINC000022854221"	66.150	-9.168
"ZINC001529113778"	66.570	-9.168
"ZINC000004554889"	66.040	-9.168
"ZINC000072429465"	65.470	-9.168
"ZINC000011927722"	75.980	-9.168
"ZINC000224644147"	65.450	-9.168
"ZINC000216958870"	66.720	-9.168
"ZINC000077521185"	65.150	-9.168
"ZINC000032634688"	65.660	-9.168
"ZINC000261365171"	66.000	-9.168
"ZINC000408628254"	65.940	-9.168
"ZINC000092080609"	66.460	-9.168
"ZINC000019578498"	66.180	-9.168
"ZINC000009484934"	66.870	-9.168
"ZINC000257279539"	66.210	-9.168
"ZINC000006810605"	66.260	-9.168
"ZINC000190745953"	66.720	-9.168
"ZINC000224926835"	65.780	-9.168
"ZINC000408675295"	65.530	-9.167
"ZINC000110699368"	65.750	-9.167
"ZINC000044841338"	65.570	-9.167
"ZINC000225443885"	65.790	-9.167
"ZINC000002799856"	65.920	-9.167
"ZINC000012373538"	66.500	-9.167
"ZINC000036246575"	75.950	-9.167
"ZINC000102585887"	64.720	-9.167
"ZINC000005013909"	65.530	-9.167
"ZINC000072374832"	66.730	-9.167
"ZINC000019743313"	65.880	-9.167
"ZINC000095510096"	65.590	-9.167
"ZINC000084846889"	65.630	-9.167
"ZINC000005935215"	66.320	-9.167
"ZINC000216393508"	66.230	-9.167
"ZINC000239297281"	66.680	-9.167
"ZINC000136002152"	66.650	-9.167
"ZINC000009281670"	65.930	-9.167
"ZINC000002251108"	76.000	-9.167
"ZINC000017135620"	65.870	-9.167
"ZINC000002108473"	65.670	-9.167
"ZINC000095378759"	65.030	-9.167
"ZINC000019861990"	65.440	-9.167
"ZINC000095526325"	65.910	-9.167
"ZINC000019960745"	65.300	-9.167
"ZINC000096155727"	66.080	-9.167
"ZINC000067218508"	65.850	-9.167
"ZINC000185833511"	75.660	-9.167
"ZINC000102876683"	65.700	-9.167
"ZINC000230497544"	65.850	-9.167
"ZINC000035460353"	65.850	-9.167
"ZINC000002717772"	65.590	-9.167
"ZINC000012030471"	65.670	-9.167
"ZINC000003120301"	66.340	-9.167
"ZINC000004106523"	65.990	-9.167
"ZINC000036247516"	66.160	-9.167
"ZINC000009519763"	67.410	-9.167
"ZINC000048309358"	76.270	-9.166
"ZINC000003477466"	65.320	-9.166
"ZINC000000052729"	66.150	-9.166
"ZINC000001564176"	65.510	-9.166
"ZINC000013545419"	65.530	-9.166
"ZINC000002645236"	66.480	-9.166
"ZINC000004942530"	76.080	-9.166
"ZINC000015023006"	65.220	-9.166
"ZINC000005329615"	65.880	-9.166
"ZINC000225313180"	65.930	-9.166
"ZINC000000098054"	65.880	-9.166
"ZINC000015649330"	65.590	-9.166
"ZINC000008163968"	65.480	-9.166
"ZINC000001628523"	65.950	-9.166
"ZINC000205969184"	66.740	-9.166
"ZINC000072223528"	66.110	-9.166
"ZINC000102418435"	65.550	-9.166
"ZINC000000200842"	65.370	-9.166
"ZINC000225054729"	66.220	-9.166
"ZINC000011692652"	65.930	-9.166
"ZINC000002492275"	65.150	-9.166
"ZINC000004164462"	65.550	-9.166
"ZINC000822416758"	65.640	-9.166
"ZINC000022236934"	65.860	-9.166
"ZINC000000793557"	65.760	-9.166
"ZINC000226389641"	66.160	-9.166
"ZINC000020393037"	65.480	-9.166
"ZINC000002342226"	65.830	-9.166
"ZINC000038651867"	65.980	-9.166
"ZINC000010541878"	65.520	-9.166
"ZINC000002720274"	65.760	-9.166
"ZINC000006951951"	65.580	-9.165
"ZINC000020984024"	64.830	-9.165
"ZINC000091535348"	65.430	-9.165
"ZINC000057493301"	66.140	-9.165
"ZINC000000647234"	66.550	-9.165
"ZINC000224071417"	65.470	-9.165
"ZINC000015070446"	65.590	-9.165
"ZINC000244874810"	65.350	-9.165
"ZINC000035224830"	65.670	-9.165
"ZINC000019791816"	76.000	-9.165
"ZINC000103111003"	65.480	-9.165
"ZINC000223379393"	65.750	-9.165
"ZINC000009210302"	75.960	-9.165
"ZINC000002451965"	65.570	-9.165
"ZINC000004903284"	65.850	-9.165
"ZINC000008923773"	65.520	-9.165
"ZINC000012222898"	66.070	-9.165
"ZINC000019910041"	65.880	-9.164
"ZINC000009858123"	65.980	-9.164
"ZINC000017053906"	66.760	-9.164
"ZINC000257312183"	64.500	-9.164
"ZINC000390830952"	65.890	-9.164
"ZINC000045887557"	66.380	-9.164
"ZINC000004973431"	66.290	-9.164
"ZINC000002182918"	66.600	-9.164
"ZINC000205961634"	66.540	-9.164
"ZINC000020355990"	66.120	-9.164
"ZINC000012856462"	65.780	-9.164
"ZINC000004165322"	66.590	-9.164
"ZINC000015019426"	65.310	-9.164
"ZINC000009834553"	65.210	-9.164
"ZINC000670445437"	66.630	-9.164
"ZINC000001321111"	66.270	-9.164
"ZINC000002814833"	67.610	-9.164
"ZINC000121192301"	65.470	-9.164
"ZINC000072222691"	66.750	-9.164
"ZINC000040096849"	65.550	-9.164
"ZINC000002824069"	66.260	-9.164
"ZINC000299817177"	67.340	-9.164
"ZINC000067262678"	65.800	-9.164
"ZINC000102748206"	66.930	-9.164
"ZINC000057527800"	65.740	-9.164
"ZINC000003787097"	75.860	-9.164
"ZINC000130405707"	65.480	-9.164
"ZINC000059852822"	66.240	-9.163
"ZINC000095474710"	65.490	-9.163
"ZINC000056999886"	65.250	-9.163
"ZINC000020438359"	66.220	-9.163
"ZINC000100534713"	65.810	-9.163
"ZINC000254578399"	65.280	-9.163
"ZINC000012329710"	67.000	-9.163
"ZINC000226293613"	66.260	-9.163
"ZINC000216959368"	66.640	-9.163
"ZINC000009190265"	65.540	-9.163
"ZINC000108274218"	66.580	-9.163
"ZINC000575157506"	66.090	-9.163
"ZINC000009690168"	75.790	-9.163
"ZINC000006703557"	65.450	-9.163
"ZINC000096260400"	66.650	-9.163
"ZINC000043210112"	66.170	-9.163
"ZINC000004863162"	65.810	-9.163
"ZINC000227143446"	76.460	-9.163
"ZINC000012663036"	65.900	-9.163
"ZINC000022935387"	66.080	-9.163
"ZINC000018198478"	65.270	-9.163
"ZINC000013342151"	65.930	-9.163
"ZINC000077460033"	65.210	-9.163
"ZINC000000754497"	76.610	-9.163
"ZINC000000099302"	66.290	-9.163
"ZINC000023135053"	65.490	-9.163
"ZINC000408969537"	65.930	-9.163
"ZINC000007603717"	66.490	-9.163
"ZINC000020310677"	65.680	-9.163
"ZINC000000035992"	66.080	-9.163
"ZINC000102695008"	75.450	-9.163
"ZINC000225610701"	74.730	-9.163
"ZINC000156450987"	74.760	-9.163
"ZINC000409210006"	65.910	-9.163
"ZINC000041077471"	65.370	-9.163
"ZINC000020050762"	64.730	-9.163
"ZINC000585107745"	65.350	-9.162
"ZINC000020591324"	66.110	-9.162
"ZINC000249911465"	65.720	-9.162
"ZINC000019717843"	65.690	-9.162
"ZINC000022531580"	65.710	-9.162
"ZINC000072382604"	65.330	-9.162
"ZINC000067263314"	66.720	-9.162
"ZINC000000491503"	65.640	-9.162
"ZINC000071284692"	76.090	-9.162
"ZINC000004164562"	66.200	-9.162
"ZINC000332260561"	66.890	-9.162
"ZINC000002685049"	65.650	-9.162
"ZINC000020308782"	66.080	-9.162
"ZINC000065451103"	66.180	-9.162
"ZINC000004812004"	66.060	-9.162
"ZINC000224928014"	65.910	-9.162
"ZINC000261364422"	66.290	-9.162
"ZINC000032820436"	65.550	-9.162
"ZINC000054278219"	66.110	-9.162
"ZINC000049362772"	66.160	-9.162
"ZINC000409102147"	65.980	-9.162
"ZINC000065393554"	65.700	-9.161
"ZINC000001381414"	65.020	-9.161
"ZINC000016846631"	66.080	-9.161
"ZINC000002515232"	66.090	-9.161
"ZINC000100213153"	65.370	-9.161
"ZINC000055245484"	66.060	-9.161
"ZINC000199424955"	66.030	-9.161
"ZINC000002380529"	65.870	-9.161
"ZINC000009408578"	66.380	-9.161
"ZINC000028428031"	66.000	-9.161
"ZINC000604418760"	66.120	-9.161
"ZINC000000871734"	66.080	-9.161
"ZINC000004934510"	66.010	-9.161
"ZINC000016137262"	75.210	-9.161
"ZINC000008980957"	65.150	-9.161
"ZINC000002709242"	66.430	-9.161
"ZINC000003683889"	66.040	-9.161
"ZINC000020188978"	66.120	-9.161
"ZINC000019797099"	76.130	-9.161
"ZINC000012303726"	65.440	-9.161
"ZINC000067341627"	66.020	-9.161
"ZINC000002103832"	66.470	-9.161
"ZINC000039986627"	65.650	-9.161
"ZINC000017916657"	66.000	-9.161
"ZINC000009141912"	64.180	-9.161
"ZINC000077470905"	65.220	-9.161
"ZINC000003653993"	65.870	-9.161
"ZINC000019910030"	66.840	-9.160
"ZINC000059338498"	65.070	-9.160
"ZINC000004164367"	65.550	-9.160
"ZINC000063832604"	75.900	-9.160
"ZINC000149217391"	66.550	-9.160
"ZINC000022459006"	76.120	-9.160
"ZINC000058823021"	65.210	-9.160
"ZINC000008392779"	65.970	-9.160
"ZINC000408977254"	65.050	-9.160
"ZINC000000937970"	67.340	-9.160
"ZINC000022577993"	65.670	-9.160
"ZINC000224583387"	64.590	-9.160
"ZINC000000631985"	66.270	-9.160
"ZINC000048331462"	66.860	-9.160
"ZINC000008977190"	65.950	-9.160
"ZINC000003316909"	65.500	-9.160
"ZINC000009971138"	66.120	-9.160
"ZINC000065363860"	65.400	-9.160
"ZINC000065507833"	75.470	-9.160
"ZINC000004835593"	65.990	-9.160
"ZINC000096453433"	66.580	-9.160
"ZINC000002796447"	66.550	-9.160
"ZINC000019791965"	65.880	-9.160
"ZINC000257216251"	65.670	-9.160
"ZINC000408577332"	66.240	-9.160
"ZINC000009858924"	66.830	-9.160
"ZINC000015772617"	66.250	-9.160
"ZINC000008818495"	65.920	-9.160
"ZINC000012336946"	65.910	-9.160
"ZINC000036355024"	65.390	-9.160
"ZINC000032913161"	65.340	-9.160
"ZINC000095500614"	66.780	-9.159
"ZINC000022998744"	65.960	-9.159
"ZINC000097698613"	65.620	-9.159
"ZINC000257336555"	66.600	-9.159
"ZINC000625075145"	66.380	-9.159
"ZINC000009356181"	64.820	-9.159
"ZINC000002085919"	65.840	-9.159
"ZINC000013036508"	65.560	-9.159
"ZINC000012257823"	65.450	-9.159
"ZINC000001165162"	65.620	-9.159
"ZINC000014604826"	65.510	-9.159
"ZINC000002324058"	65.450	-9.159
"ZINC000065417589"	65.520	-9.159
"ZINC000002778014"	65.940	-9.159
"ZINC000012381924"	64.890	-9.159
"ZINC000012316150"	65.210	-9.159
"ZINC000952966426"	65.690	-9.159
"ZINC000822634260"	66.610	-9.159
"ZINC000013848324"	65.740	-9.159
"ZINC000011768303"	65.810	-9.158
"ZINC000004348203"	65.690	-9.158
"ZINC000001399435"	65.110	-9.158
"ZINC000000273891"	65.200	-9.158
"ZINC000252463590"	65.200	-9.158
"ZINC000100331704"	65.730	-9.158
"ZINC000067217917"	65.720	-9.158
"ZINC000014978127"	66.230	-9.158
"ZINC000011649188"	65.490	-9.158
"ZINC000011361576"	64.800	-9.158
"ZINC000000385725"	65.680	-9.158
"ZINC000409215942"	65.870	-9.158
"ZINC000023108613"	66.790	-9.158
"ZINC000006222874"	65.220	-9.158
"ZINC000022851392"	66.140	-9.158
"ZINC000257315866"	67.020	-9.158
"ZINC000257341263"	67.430	-9.158
"ZINC000038777403"	66.740	-9.158
"ZINC000020900486"	76.310	-9.158
"ZINC000225237025"	66.500	-9.158
"ZINC000027332930"	66.670	-9.158
"ZINC000009668845"	66.440	-9.158
"ZINC000016847907"	65.950	-9.158
"ZINC000002309666"	65.590	-9.158
"ZINC000331620458"	67.510	-9.158
"ZINC000262220916"	65.920	-9.158
"ZINC000001669614"	65.930	-9.158
"ZINC000260511824"	65.710	-9.158
"ZINC000010112562"	65.570	-9.158
"ZINC000000632633"	65.800	-9.158
"ZINC000004585529"	66.050	-9.158
"ZINC000067209032"	65.520	-9.158
"ZINC000224851860"	65.890	-9.158
"ZINC000011813960"	67.210	-9.158
"ZINC000048112468"	64.420	-9.158
"ZINC000409360718"	65.760	-9.158
"ZINC000006412922"	65.710	-9.158
"ZINC000006679429"	66.670	-9.158
"ZINC000002442365"	64.820	-9.158
"ZINC000016849600"	75.480	-9.158
"ZINC000022024825"	75.730	-9.158
"ZINC000100138072"	65.690	-9.158
"ZINC000004510911"	65.890	-9.157
"ZINC000037448221"	65.570	-9.157
"ZINC000005298086"	66.120	-9.157
"ZINC000095502092"	65.380	-9.157
"ZINC000000653395"	66.440	-9.157
"ZINC000004173433"	65.980	-9.157
"ZINC000019347519"	65.370	-9.157
"ZINC000009426902"	65.970	-9.157
"ZINC000019564227"	65.770	-9.157
"ZINC000025356212"	66.310	-9.157
"ZINC001704305543"	65.860	-9.157
"ZINC000020488651"	65.360	-9.157
"ZINC000008509986"	65.530	-9.157
"ZINC000009949288"	67.170	-9.157
"ZINC000020219618"	65.840	-9.157
"ZINC000534676183"	66.490	-9.157
"ZINC000046388874"	65.470	-9.157
"ZINC000023156844"	65.650	-9.157
"ZINC000006491950"	66.300	-9.157
"ZINC000015377067"	65.390	-9.157
"ZINC000009302143"	65.350	-9.157
"ZINC000019691824"	66.010	-9.157
"ZINC000001044298"	65.870	-9.157
"ZINC000000704057"	66.410	-9.157
"ZINC000011661564"	65.390	-9.157
"ZINC000020412685"	75.480	-9.157
"ZINC000009925975"	65.450	-9.157
"ZINC000015841792"	65.780	-9.157
"ZINC000036613165"	66.860	-9.157
"ZINC000408624197"	65.830	-9.157
"ZINC000003566378"	76.350	-9.157
"ZINC000041082837"	65.410	-9.157
"ZINC000020591923"	66.280	-9.157
"ZINC000091620843"	65.660	-9.157
"ZINC000019238061"	65.670	-9.156
"ZINC000306128496"	67.080	-9.156
"ZINC000006745835"	75.840	-9.156
"ZINC000020745333"	66.460	-9.156
"ZINC000216959888"	65.680	-9.156
"ZINC000036358126"	65.660	-9.156
"ZINC000055131858"	64.950	-9.156
"ZINC000222634809"	65.310	-9.156
"ZINC000408996588"	64.740	-9.156
"ZINC000588224997"	65.680	-9.156
"ZINC000222618440"	66.660	-9.156
"ZINC000000048266"	66.710	-9.156
"ZINC000107565627"	65.930	-9.156
"ZINC000008059922"	65.540	-9.156
"ZINC000000915494"	65.380	-9.156
"ZINC000192094124"	66.080	-9.156
"ZINC000000142899"	65.850	-9.156
"ZINC000067561822"	65.230	-9.156
"ZINC000002359650"	65.460	-9.156
"ZINC000002129337"	65.570	-9.156
"ZINC000005451682"	65.250	-9.156
"ZINC000108879416"	65.430	-9.156
"ZINC000017080042"	65.530	-9.156
"ZINC000102877943"	65.960	-9.156
"ZINC000012337005"	65.560	-9.156
"ZINC000257343706"	65.850	-9.156
"ZINC000000031290"	65.300	-9.156
"ZINC000022997523"	65.680	-9.156
"ZINC000096346851"	65.600	-9.156
"ZINC000000444409"	66.610	-9.156
"ZINC000011753658"	66.250	-9.156
"ZINC000001428579"	66.540	-9.156
"ZINC000642882603"	65.470	-9.156
"ZINC000007987907"	65.630	-9.156
"ZINC000010021501"	65.100	-9.156
"ZINC000004991696"	65.840	-9.156
"ZINC000072353692"	65.850	-9.155
"ZINC000005710513"	65.570	-9.155
"ZINC000216960079"	66.890	-9.155
"ZINC000225071923"	66.110	-9.155
"ZINC000390829699"	76.320	-9.155
"ZINC000096155639"	76.090	-9.155
"ZINC000008920820"	75.580	-9.155
"ZINC000223514553"	65.550	-9.155
"ZINC000002488418"	65.430	-9.155
"ZINC000001505456"	65.240	-9.155
"ZINC000409127605"	65.800	-9.155
"ZINC000243932308"	66.350	-9.155
"ZINC000017269158"	66.280	-9.155
"ZINC000005277959"	66.790	-9.155
"ZINC000009785343"	65.520	-9.155
"ZINC000009829116"	65.610	-9.155
"ZINC000095392309"	65.730	-9.155
"ZINC000009007492"	65.670	-9.155
"ZINC000036005014"	75.860	-9.155
"ZINC000004982861"	66.610	-9.155
"ZINC000006426664"	66.120	-9.155
"ZINC000225550036"	64.660	-9.155
"ZINC000057122030"	65.710	-9.155
"ZINC000019811316"	75.790	-9.155
"ZINC000095450567"	65.760	-9.155
"ZINC000000959447"	65.170	-9.155
"ZINC000011997414"	65.820	-9.155
"ZINC000004164486"	65.540	-9.155
"ZINC000014241429"	66.180	-9.155
"ZINC000012560138"	66.150	-9.155
"ZINC000224701682"	65.670	-9.155
"ZINC000102184174"	66.520	-9.155
"ZINC000059087283"	66.380	-9.155
"ZINC000070762254"	66.610	-9.155
"ZINC000021596042"	65.210	-9.155
"ZINC000016780509"	66.800	-9.154
"ZINC000097288672"	64.810	-9.154
"ZINC000218797178"	66.110	-9.154
"ZINC000000307934"	65.450	-9.154
"ZINC000003130912"	65.940	-9.154
"ZINC000222405624"	66.760	-9.154
"ZINC000004386890"	86.230	-9.154
"ZINC000001191016"	65.830	-9.154
"ZINC000408549241"	65.140	-9.154
"ZINC000219014539"	75.800	-9.154
"ZINC000004471456"	65.780	-9.154
"ZINC000012002755"	65.390	-9.154
"ZINC000095472194"	65.570	-9.154
"ZINC000036248228"	65.900	-9.154
"ZINC000009707405"	76.300	-9.154
"ZINC000008572520"	66.360	-9.154
"ZINC000013656571"	75.850	-9.154
"ZINC000023158098"	66.070	-9.154
"ZINC000004062671"	65.920	-9.154
"ZINC000065386622"	66.440	-9.154
"ZINC000100137898"	65.850	-9.154
"ZINC000001655912"	65.100	-9.154
"ZINC000067975103"	65.940	-9.154
"ZINC000016578466"	75.900	-9.154
"ZINC000220115961"	65.910	-9.154
"ZINC000006659090"	65.750	-9.154
"ZINC000000947648"	66.820	-9.154
"ZINC000049404261"	64.700	-9.154
"ZINC000020745375"	65.940	-9.154
"ZINC000017071903"	66.700	-9.154
"ZINC000256048606"	66.310	-9.153
"ZINC000001160648"	64.250	-9.153
"ZINC000072224201"	66.090	-9.153
"ZINC000072403065"	66.320	-9.153
"ZINC000028766051"	96.630	-9.153
"ZINC001775984578"	66.500	-9.153
"ZINC000015987575"	66.410	-9.153
"ZINC000012222237"	66.270	-9.153
"ZINC000225602506"	66.440	-9.153
"ZINC000011904769"	66.610	-9.153
"ZINC000012236004"	65.230	-9.153
"ZINC000028238892"	76.380	-9.153
"ZINC000009518889"	66.600	-9.153
"ZINC000000366592"	66.640	-9.153
"ZINC000585134001"	66.420	-9.153
"ZINC000604419273"	65.470	-9.153
"ZINC000004340749"	66.140	-9.153
"ZINC000363093698"	65.690	-9.153
"ZINC000220467350"	76.040	-9.153
"ZINC000013729987"	76.090	-9.153
"ZINC000257298053"	65.680	-9.153
"ZINC000306133206"	65.250	-9.153
"ZINC000019501384"	65.950	-9.153
"ZINC000409383940"	76.220	-9.153
"ZINC000004030351"	66.160	-9.153
"ZINC000006786363"	66.080	-9.153
"ZINC000098064887"	65.690	-9.153
"ZINC000082749746"	66.380	-9.153
"ZINC000067239110"	65.380	-9.153
"ZINC000004242383"	66.400	-9.153
"ZINC000072224494"	66.070	-9.153
"ZINC000102745811"	66.310	-9.153
"ZINC000001376946"	76.280	-9.152
"ZINC000224086744"	65.620	-9.152
"ZINC000207820100"	65.920	-9.152
"ZINC000013842946"	65.550	-9.152
"ZINC000008754960"	66.560	-9.152
"ZINC000102926321"	65.840	-9.152
"ZINC000016744723"	65.920	-9.152
"ZINC000426368273"	65.570	-9.152
"ZINC000008921242"	65.350	-9.152
"ZINC000002103303"	64.830	-9.152
"ZINC000003453072"	66.290	-9.152
"ZINC000020913280"	66.960	-9.152
"ZINC000022115027"	65.880	-9.152
"ZINC000006244607"	66.060	-9.152
"ZINC000008717193"	75.940	-9.152
"ZINC000072222616"	67.130	-9.152
"ZINC000008627919"	66.170	-9.152
"ZINC000013351439"	65.380	-9.152
"ZINC000004784145"	65.630	-9.152
"ZINC000575611486"	65.130	-9.152
"ZINC000096409490"	66.310	-9.152
"ZINC000036400897"	75.860	-9.152
"ZINC000009049779"	65.580	-9.152
"ZINC000100658358"	76.120	-9.152
"ZINC000006813468"	64.810	-9.152
"ZINC000222680888"	65.860	-9.152
"ZINC000002515213"	65.870	-9.151
"ZINC000015860783"	66.140	-9.151
"ZINC000038489217"	66.640	-9.151
"ZINC000005470537"	65.590	-9.151
"ZINC000005205348"	65.720	-9.151
"ZINC000004943783"	65.840	-9.151
"ZINC000001431447"	65.180	-9.151
"ZINC000000416702"	66.780	-9.151
"ZINC000019823713"	66.270	-9.151
"ZINC000037530278"	66.860	-9.151
"ZINC000100831817"	66.820	-9.151
"ZINC000020309544"	65.720	-9.151
"ZINC000020178968"	64.990	-9.151
"ZINC000408667635"	65.790	-9.151
"ZINC000002544748"	66.410	-9.151
"ZINC000001247429"	76.180	-9.151
"ZINC000016283151"	65.830	-9.151
"ZINC000071279173"	66.010	-9.151
"ZINC000227142913"	66.420	-9.151
"ZINC000048214007"	65.470	-9.151
"ZINC000005316118"	76.350	-9.151
"ZINC000252523065"	66.720	-9.151
"ZINC000095374424"	66.830	-9.151
"ZINC000012323532"	65.930	-9.151
"ZINC000223498952"	65.780	-9.151
"ZINC000102242914"	66.160	-9.151
"ZINC000065427512"	65.280	-9.151
"ZINC000409412793"	76.010	-9.151
"ZINC000002839635"	75.340	-9.151
"ZINC000004695532"	66.460	-9.151
"ZINC000261365145"	66.050	-9.151
"ZINC000409213760"	65.450	-9.151
"ZINC000049001934"	66.020	-9.151
"ZINC000067847511"	65.370	-9.151
"ZINC000030795673"	66.220	-9.151
"ZINC000072169560"	65.980	-9.151
"ZINC000222537556"	65.500	-9.151
"ZINC000014163201"	66.580	-9.151
"ZINC000096490557"	66.010	-9.151
"ZINC000047219795"	65.340	-9.151
"ZINC000005850590"	66.490	-9.151
"ZINC000032964380"	76.160	-9.151
"ZINC000020210423"	65.630	-9.151
"ZINC000001293776"	66.090	-9.151
"ZINC000020602615"	65.280	-9.151
"ZINC000008974867"	64.840	-9.150
"ZINC000091270313"	66.890	-9.150
"ZINC000096103069"	65.630	-9.150
"ZINC000102874877"	66.200	-9.150
"ZINC000012242078"	65.380	-9.150
"ZINC000009023817"	65.780	-9.150
"ZINC000224729895"	64.490	-9.150
"ZINC000266370210"	65.860	-9.150
"ZINC000282883016"	66.130	-9.150
"ZINC000095474161"	65.620	-9.150
"ZINC000952969366"	65.170	-9.150
"ZINC000219604902"	65.980	-9.150
"ZINC000072330382"	65.580	-9.150
"ZINC000003280094"	66.130	-9.150
"ZINC000002940369"	66.020	-9.150
"ZINC000004820419"	65.740	-9.150
"ZINC000023054879"	66.430	-9.150
"ZINC000030264170"	65.270	-9.150
"ZINC000013267954"	65.760	-9.150
"ZINC000035314740"	65.100	-9.150
"ZINC000057489680"	66.400	-9.150
"ZINC000095365258"	65.440	-9.150
"ZINC000009111439"	66.260	-9.150
"ZINC000023157815"	75.980	-9.150
"ZINC000199731829"	65.480	-9.150
"ZINC000072229838"	65.860	-9.150
"ZINC001775983103"	67.120	-9.149
"ZINC000004932954"	67.320	-9.149
"ZINC000013717288"	65.540	-9.149
"ZINC000017197795"	66.060	-9.149
"ZINC000006811079"	65.880	-9.149
"ZINC000004756009"	75.720	-9.149
"ZINC000019732254"	64.440	-9.149
"ZINC000009575396"	65.320	-9.149
"ZINC000020486084"	65.190	-9.149
"ZINC000065405280"	65.830	-9.149
"ZINC000002777597"	66.460	-9.149
"ZINC000057487781"	66.390	-9.149
"ZINC000009263507"	66.270	-9.149
"ZINC000072168516"	65.840	-9.149
"ZINC000000780152"	65.880	-9.149
"ZINC000225053518"	66.060	-9.149
"ZINC000019592792"	65.740	-9.149
"ZINC000102495391"	67.190	-9.149
"ZINC000005948166"	65.940	-9.149
"ZINC000071289361"	65.650	-9.149
"ZINC000007467314"	75.960	-9.149
"ZINC000002859526"	65.760	-9.149
"ZINC000072148248"	66.110	-9.149
"ZINC000077439720"	65.330	-9.149
"ZINC000005134912"	65.520	-9.149
"ZINC000012302706"	65.920	-9.149
"ZINC000019525261"	65.670	-9.149
"ZINC000330268062"	66.350	-9.149
"ZINC000022853955"	65.550	-9.149
"ZINC000011696869"	65.240	-9.149
"ZINC000079480347"	65.580	-9.149
"ZINC000004842933"	65.620	-9.149
"ZINC000065371781"	66.070	-9.149
"ZINC000009008718"	66.330	-9.149
"ZINC000035597634"	65.520	-9.149
"ZINC000004062666"	66.950	-9.149
"ZINC000008971272"	65.860	-9.149
"ZINC000012301527"	64.760	-9.149
"ZINC000191593281"	75.580	-9.149
"ZINC000244708056"	64.450	-9.148
"ZINC000409088662"	65.400	-9.148
"ZINC000036000596"	66.150	-9.148
"ZINC000067803129"	66.200	-9.148
"ZINC000002730890"	65.340	-9.148
"ZINC000097732591"	65.890	-9.148
"ZINC000056906374"	65.540	-9.148
"ZINC000002804474"	65.860	-9.148
"ZINC000584885603"	66.190	-9.148
"ZINC000096104528"	65.800	-9.148
"ZINC000040160537"	65.510	-9.148
"ZINC000016626030"	76.410	-9.148
"ZINC000113937610"	65.750	-9.148
"ZINC000004427325"	76.290	-9.148
"ZINC000091713867"	66.290	-9.148
"ZINC000252509726"	66.430	-9.148
"ZINC000076555325"	66.030	-9.148
"ZINC000096139209"	66.420	-9.148
"ZINC000078664740"	65.570	-9.148
"ZINC000585104256"	66.260	-9.148
"ZINC000000450255"	66.340	-9.148
"ZINC000057487245"	65.580	-9.148
"ZINC000006810691"	65.030	-9.148
"ZINC000005056968"	66.410	-9.148
"ZINC000408927991"	66.790	-9.148
"ZINC000079488265"	64.870	-9.147
"ZINC000096495690"	65.140	-9.147
"ZINC000016524479"	66.350	-9.147
"ZINC000299790865"	65.520	-9.147
"ZINC000299772736"	65.090	-9.147
"ZINC000034557583"	66.080	-9.147
"ZINC000001367190"	75.910	-9.147
"ZINC000004857995"	65.800	-9.147
"ZINC000005378284"	65.740	-9.147
"ZINC000006786970"	65.510	-9.147
"ZINC000426628705"	65.980	-9.147
"ZINC000052397382"	66.340	-9.147
"ZINC000004062566"	75.550	-9.147
"ZINC000011664985"	65.500	-9.147
"ZINC000253389637"	66.380	-9.147
"ZINC000045515539"	65.760	-9.147
"ZINC000103057793"	66.940	-9.147
"ZINC000022997845"	65.620	-9.147
"ZINC000001465223"	65.720	-9.147
"ZINC000004548648"	75.240	-9.147
"ZINC000002160796"	75.390	-9.147
"ZINC000003643765"	65.690	-9.147
"ZINC000022468510"	75.750	-9.147
"ZINC000009064944"	65.930	-9.147
"ZINC000000849084"	66.530	-9.147
"ZINC000009293089"	65.350	-9.147
"ZINC000299773063"	66.330	-9.147
"ZINC000008400439"	65.360	-9.147
"ZINC000001587794"	65.480	-9.147
"ZINC000001275452"	66.350	-9.147
"ZINC000097336268"	65.320	-9.147
"ZINC000001077281"	65.210	-9.147
"ZINC000022853994"	66.070	-9.147
"ZINC000104216132"	65.850	-9.147
"ZINC000032601651"	65.470	-9.147
"ZINC000014248061"	65.490	-9.147
"ZINC000006810607"	65.690	-9.147
"ZINC000004859227"	65.270	-9.147
"ZINC000016622967"	76.300	-9.147
"ZINC000002704796"	66.710	-9.147
"ZINC000002242542"	66.070	-9.147
"ZINC000222445816"	67.420	-9.147
"ZINC000013809979"	65.650	-9.147
"ZINC000000952715"	65.280	-9.146
"ZINC000000694792"	65.750	-9.146
"ZINC000014958800"	75.410	-9.146
"ZINC000065462015"	66.950	-9.146
"ZINC000008811546"	66.240	-9.146
"ZINC000227143051"	66.540	-9.146
"ZINC000030714425"	66.060	-9.146
"ZINC001529187298"	66.040	-9.146
"ZINC000004786476"	65.620	-9.146
"ZINC000000410848"	66.570	-9.146
"ZINC000073308690"	66.360	-9.146
"ZINC000252507120"	66.300	-9.146
"ZINC000257272953"	65.720	-9.146
"ZINC001704298643"	65.220	-9.146
"ZINC000064986030"	65.850	-9.146
"ZINC000009465161"	66.110	-9.146
"ZINC000007149490"	65.260	-9.146
"ZINC000012960734"	64.360	-9.146
"ZINC000002433157"	65.520	-9.146
"ZINC000004845874"	65.650	-9.146
